,p,m,p_type,m_type,p_start,p_area,p_axis,p_eccentricity,m_start,m_area,m_axis,m_eccentricity,neighbor_m,neighbor_p,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
7,9,20,1,2,-76,658.0,37.313790635419316,0.7941709200254299,-76,596.0,32.807062995479235,0.6983145113076115,4,4,1.022881141061287,0.19736150353184856,41,31,72.99778048633615,45.2566923603351,False,55,76,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
8,22,20,1,2,-76,784.0,40.221466458560236,0.782630775142495,-76,596.0,32.807062995479235,0.6983145113076115,7,4,0.8292628454191591,1.1853904712541343,21,41,25.056793573923894,1.5941652359437473,True,55,76,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
9,42,20,1,2,-63,487.0,25.48979816434912,0.2846471866130803,-76,596.0,32.807062995479235,0.6983145113076115,2,4,0.2845333128769001,1.12223083298952,32,18,42.8462507088311,17.68103015584576,False,55,76,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
10,46,20,1,2,-59,615.0,30.224856780722575,0.5111988411314536,-76,596.0,32.807062995479235,0.6983145113076115,4,6,0.23382293599744752,0.2742644320534193,32,26,37.254935363743314,7.012204329465324,False,55,76,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
0,24,16,1,2,-118,518.0,27.28812678537803,0.4627463572383091,-118,553.0,30.456586323074827,0.6481637745057937,3,4,1.5298772603313142,1.289563502105981,15,42,70.72617153371016,46.66913270916244,False,97,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
1,24,17,1,2,-118,518.0,27.28812678537803,0.4627463572383091,-118,548.0,30.46550692145634,0.6550842215963371,5,3,1.4169020844813063,0.8288944148889588,16,51,51.45069228276713,25.891801293289376,False,97,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
2,24,20,1,2,-118,518.0,27.28812678537803,0.4627463572383091,-118,536.0,32.885842089912465,0.770797906493276,4,4,1.1398840234734078,0.07773176443523466,11,30,49.369184287479094,21.257521864011895,False,97,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
3,24,29,1,2,-118,518.0,27.28812678537803,0.4627463572383091,-118,742.0,42.20954423620807,0.8456570247765243,1,5,1.0001137060781051,0.977261134493741,50,19,30.44372798335,5.364792376115949,False,97,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
4,24,31,1,2,-118,518.0,27.28812678537803,0.4627463572383091,-118,802.0,44.874862406719274,0.8524590693675091,2,3,0.2628986374137323,0.8715359408439773,57,9,73.06248680072038,46.509983586616315,False,97,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
5,24,42,1,2,-118,518.0,27.28812678537803,0.4627463572383091,-103,600.0,31.226736288223762,0.6179714474925375,6,3,0.500656644541475,0.33359375222296483,5,33,29.407115357926926,1.2448913755941153,True,97,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
6,21,42,1,2,-118,759.0,40.93126917160956,0.8110741498065502,-103,600.0,31.226736288223762,0.6179714474925375,5,3,1.2381344162349945,0.060172832335764426,42,29,52.297670786935385,24.04165574689954,False,97,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
7,24,42,1,2,-118,518.0,27.28812678537803,0.4627463572383091,-103,600.0,31.226736288223762,0.6179714474925375,6,2,0.500656644541475,0.33359375222296483,5,33,29.407115357926926,1.2448913755941153,True,97,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
8,27,42,1,2,-118,662.0,33.051905912171,0.6344741822988111,-103,600.0,31.226736288223762,0.6179714474925375,4,3,0.02920687250766152,0.3760047786534298,30,4,42.31939200285932,10.005633883490733,False,97,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
0,14,23,1,2,-138,564.0,33.968013891013356,0.780639731506279,-45,498.0,28.140469237335473,0.5989811665162924,2,2,1.4865893347896864,0.18577547816192547,14,2,25.253168919107704,1.0902198387379411,False,117,138,14,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
1,14,24,1,2,-138,564.0,33.968013891013356,0.780639731506279,-45,474.0,29.31278062977248,0.7035660631049863,2,1,0.5865582139490639,0.4516595289223737,23,55,29.21556197384778,2.0708300227402,True,117,138,14,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
2,14,25,1,2,-138,564.0,33.968013891013356,0.780639731506279,-42,473.0,28.849355259041953,0.6817416267253158,2,2,0.04803913598969878,0.3328492753225615,29,4,36.31338717090157,5.149728420135838,False,117,138,14,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
3,14,26,1,2,-138,564.0,33.968013891013356,0.780639731506279,-42,476.0,27.412628166317344,0.5889251920036224,1,2,0.4136328013196402,0.16386095572873316,34,58,36.83347642902828,7.563651554590893,False,117,138,14,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
4,14,24,1,2,-138,564.0,33.968013891013356,0.780639731506279,-45,474.0,29.31278062977248,0.7035660631049863,4,2,0.5865582139490639,0.4516595289223737,23,55,29.21556197384778,2.0708300227402,True,117,138,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
0,23,20,1,2,-46,601.0,35.948820541241176,0.7972254815399232,-46,587.0,36.46844309291555,0.8192657253862815,1,6,0.39800108413632385,1.3809877550251128,5,46,24.48325558439529,2.1936544713606954,True,25,46,23,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
1,15,20,1,2,-46,618.0,32.17388116708294,0.6423002776714174,-46,587.0,36.46844309291555,0.8192657253862815,3,3,0.7656915558589481,0.6498989512860613,37,23,44.59015583454092,14.79238013321893,False,25,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
2,18,20,1,2,-46,791.0,40.52982245368585,0.7868940748780435,-46,587.0,36.46844309291555,0.8192657253862815,3,1,0.21568767932449928,0.6199827577815166,27,7,44.545341412634535,12.727385836626542,False,25,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
3,23,20,1,2,-46,601.0,35.948820541241176,0.7972254815399232,-46,587.0,36.46844309291555,0.8192657253862815,1,4,0.39800108413632385,1.3809877550251128,5,46,24.48325558439529,2.1936544713606954,True,25,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
4,24,20,1,2,-46,666.0,35.00660229323608,0.7183110801602695,-46,587.0,36.46844309291555,0.8192657253862815,3,1,1.1938716506706601,0.36630009008726067,41,4,60.986262011355294,30.295314762118334,False,25,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
5,36,20,1,2,-42,454.0,26.487697474457704,0.5565962059045569,-46,587.0,36.46844309291555,0.8192657253862815,3,4,1.4496229917577903,0.18973827899075024,46,28,28.761176552569648,1.877190770717638,False,25,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
6,37,20,1,2,-42,464.0,26.626784328003986,0.5496665807754085,-46,587.0,36.46844309291555,0.8192657253862815,1,4,0.2273461637034897,0.35319262710600885,57,34,41.35142393489861,10.495979511012404,False,25,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
0,17,10,1,2,-57,665.0,37.40375204224751,0.7918589654712004,-57,551.0,30.874657511439608,0.6747206335113888,5,1,0.18376240140647582,0.005632955681544427,2,30,36.11187301051967,2.810186875911257,True,36,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
1,17,18,1,2,-57,665.0,37.40375204224751,0.7918589654712004,-57,690.0,34.92188552902968,0.6872507315880938,2,2,1.2920669947298524,0.5842974647510606,43,23,25.985628420245813,2.1261776755967388,False,36,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
2,17,23,1,2,-57,665.0,37.40375204224751,0.7918589654712004,-57,520.0,32.365715137620185,0.7710172628088411,1,4,0.3946721974408338,0.2744871260901938,34,3,71.20670761193954,38.9568358937479,False,36,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
3,17,32,1,2,-57,665.0,37.40375204224751,0.7918589654712004,-55,665.0,34.14688324470891,0.6844558941370954,3,2,0.5555003046388779,0.4920665054439688,6,35,53.29257217126126,21.26828255126116,False,36,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
4,17,10,1,2,-57,665.0,37.40375204224751,0.7918589654712004,-57,551.0,30.874657511439608,0.6747206335113888,4,1,0.18376240140647582,0.005632955681544427,2,30,36.11187301051967,2.810186875911257,True,36,57,10,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
0,6,9,1,2,-70,566.0,30.608972885120593,0.6343155792667954,-70,628.0,33.71629458960934,0.7097911072005899,3,1,0.4365816378177554,1.2202522200768697,35,12,28.077291652753843,2.8358743339061125,True,49,70,6,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004008.tif,0.1944,3.0
1,6,13,1,2,-70,566.0,30.608972885120593,0.6343155792667954,-70,640.0,38.3406924042872,0.8291912114380617,4,1,1.3147911105991534,0.3151296303549529,47,26,31.620374355984975,2.0009921152786823,False,49,70,6,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004008.tif,0.1944,3.0
2,12,9,1,2,-70,743.0,39.631587894869945,0.7939166240619366,-70,628.0,33.71629458960934,0.7097911072005899,5,1,0.4312283390652264,0.5458049623924679,5,36,32.93717890945209,1.9762354380626759,False,49,70,9,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004008.tif,0.1944,3.0
0,31,16,1,2,-46,526.0,29.050863104765757,0.6000459574865752,-58,741.0,40.22862802937421,0.8087343215099349,0,5,0.0,0.735450487127522,0,21,27.24140170694005,2.0543528562776037,True,37,58,31,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
1,11,16,1,2,-58,568.0,29.78244465877692,0.576427452830586,-58,741.0,40.22862802937421,0.8087343215099349,2,4,0.09165943887735617,0.37830133840517016,29,4,65.31804661741566,31.820712442063048,False,37,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
2,14,16,1,2,-58,556.0,31.321800268314092,0.6876433045459203,-58,741.0,40.22862802937421,0.8087343215099349,1,5,0.335709251025766,0.9483699484999494,33,10,31.244723290939866,2.17408595734029,False,37,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
3,18,16,1,2,-58,667.0,35.345183827384616,0.7306746029545204,-58,741.0,40.22862802937421,0.8087343215099349,1,2,0.545035596573616,1.5225632578792165,6,45,26.307903112241732,1.118367409746845,False,37,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
4,20,16,1,2,-58,650.0,33.712261673521816,0.6843799875639924,-58,741.0,40.22862802937421,0.8087343215099349,1,5,0.10625458819507783,0.5081149517333632,31,54,81.43828019038777,48.0047506775195,False,37,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
5,31,16,1,2,-46,526.0,29.050863104765757,0.6000459574865752,-58,741.0,40.22862802937421,0.8087343215099349,1,2,0.0,0.735450487127522,0,21,27.24140170694005,2.0543528562776037,True,37,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
0,24,15,1,2,-119,542.0,31.894270374559987,0.7332512317946811,-132,653.0,35.33872009586207,0.7432544683968444,2,3,1.227317682254574,1.1700756880507075,47,18,24.307034034718836,0.7071071962409912,False,111,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
1,24,18,1,2,-119,542.0,31.894270374559987,0.7332512317946811,-132,638.0,36.40069096366532,0.787499432246962,3,2,1.2431620418237195,0.6329090651913164,42,7,43.56615799847047,18.47574521703504,False,111,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
2,24,19,1,2,-119,542.0,31.894270374559987,0.7332512317946811,-130,415.0,25.117887274046574,0.5356424286060283,3,1,0.7709285689853833,0.9742859012011281,38,10,24.922729950543342,1.6203652528852532,True,111,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
3,24,20,1,2,-119,542.0,31.894270374559987,0.7332512317946811,-130,449.0,27.175506353866858,0.6253899183072775,3,1,0.12124931165639152,0.0811979841856649,31,1,46.40931148770475,17.547704283357653,False,111,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
4,26,19,1,2,-117,434.0,25.757182404996932,0.552077323268602,-130,415.0,25.117887274046574,0.5356424286060283,4,2,0.7150428713287561,0.8280405335419547,7,22,25.392364706013794,1.0454792154930685,False,111,132,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
0,10,22,1,2,-80,579.0,33.384221424316024,0.748636332741257,-67,535.0,28.9311019351403,0.5679237103250183,1,4,1.391090921827229,0.47968304815434154,43,5,38.60336725410452,13.114164428013915,False,59,80,10,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
1,10,23,1,2,-80,579.0,33.384221424316024,0.748636332741257,-67,483.0,26.877453124743763,0.5072591117535369,1,5,0.7814676947423784,1.4593878068877113,51,14,24.65774185390069,0.9143131797813285,True,59,80,10,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
2,10,23,1,2,-80,579.0,33.384221424316024,0.748636332741257,-67,483.0,26.877453124743763,0.5072591117535369,2,5,0.7814676947423784,1.4593878068877113,51,14,24.65774185390069,0.9143131797813285,True,59,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
3,14,23,1,2,-80,560.0,30.529298645122296,0.6377742895298596,-67,483.0,26.877453124743763,0.5072591117535369,2,3,0.7907403442276273,0.16456469094843396,22,58,26.337232077673296,0.9648733043969139,False,59,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
4,20,23,1,2,-69,542.0,29.969830014973052,0.6371456311136653,-67,483.0,26.877453124743763,0.5072591117535369,2,5,0.6901790739329527,0.8740530166608398,36,21,50.137724387376075,23.30941698316681,False,59,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
5,26,23,1,2,-50,533.0,29.52195631078018,0.6213222380767726,-67,483.0,26.877453124743763,0.5072591117535369,2,4,0.16886911261465753,0.5916464074065577,32,24,69.8172976117435,40.66726661359794,False,59,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
6,30,23,1,2,-46,1417.0,69.92456797881424,0.914963086520405,-67,483.0,26.877453124743763,0.5072591117535369,2,5,0.9253530003926347,0.7059067607259923,49,7,43.8507972186698,17.11987265778693,False,59,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
0,19,9,1,2,-88,654.0,31.12657058008789,0.5067994091289371,-112,558.0,34.35522499015314,0.7934469045633118,2,3,0.5648567676615786,0.9587166227673691,54,19,27.342773614584605,1.5197121778604208,True,91,112,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
1,19,9,1,2,-88,654.0,31.12657058008789,0.5067994091289371,-112,558.0,34.35522499015314,0.7934469045633118,1,3,0.5648567676615786,0.9587166227673691,54,19,27.342773614584605,1.5197121778604208,True,91,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
2,21,9,1,2,-36,1404.0,64.48208272443988,0.8790641733261193,-112,558.0,34.35522499015314,0.7934469045633118,6,2,1.0167678045619581,0.7899768715040567,41,8,26.812345861739672,1.4045859601927497,False,91,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
3,22,9,1,2,-35,1177.0,67.38154791621182,0.919795795867451,-112,558.0,34.35522499015314,0.7934469045633118,2,1,0.8131039549405696,0.0658940432864612,36,30,48.20501908116235,21.739886672210343,False,91,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
0,13,17,1,2,-106,450.0,26.314991146752643,0.5579710763404124,-103,500.0,29.45965907274128,0.6757079733760233,1,2,1.5493146112719165,0.8983690260616473,45,21,22.893422595222784,0.2505026063954148,True,97,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
1,13,18,1,2,-106,450.0,26.314991146752643,0.5579710763404124,-103,529.0,31.266900150567277,0.7208494183111211,3,2,0.9327392323703316,0.24216262332033178,39,27,40.01663566395379,14.243418130952183,False,97,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
2,13,17,1,2,-109,450.0,26.314991146752643,0.5579710763404124,-106,500.0,29.45965907274128,0.6757079733760233,2,1,1.5493146112719165,0.8983690260616473,45,21,22.893422595222784,0.2505026063954148,True,97,118,17,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
3,21,17,1,2,-42,1263.0,62.303520439078895,0.8865673070823835,-106,500.0,29.45965907274128,0.6757079733760233,6,2,0.8532931083188355,0.4125731479688155,20,26,42.72883205968546,12.211406573995829,False,97,118,17,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
0,18,6,1,2,-63,526.0,29.141768897726056,0.6038635329532356,-76,488.0,32.18288106464954,0.7941197877149898,5,2,1.544201881422321,1.5459480637449425,44,15,21.065401766676334,1.4142150572807535,True,55,76,18,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
1,18,9,1,2,-63,526.0,29.141768897726056,0.6038635329532356,-76,549.0,34.48357493063418,0.8039719352740368,4,3,0.45743146828927017,0.5822521218554714,34,6,30.266059415531874,1.7620711551024,False,55,76,18,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
2,18,15,1,2,-63,526.0,29.141768897726056,0.6038635329532356,-64,472.0,28.165154775260365,0.6513706574571347,1,2,0.24591448386315484,0.2735616603426534,57,27,42.16935826382846,14.143139031305317,False,55,76,18,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
