,p,m,p_type,m_type,p_start,p_area,p_axis,p_eccentricity,m_start,m_area,m_axis,m_eccentricity,neighbor_m,neighbor_p,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
0,57,59,1,2,-101,532.0,29.348681267485592,0.612864272671074,-100,430.0,27.50697057850126,0.6887996458379166,3,6,0.5883995047853463,0.6428426622941075,36,53,29.741569366477425,4.242937694607703,True,57,118,57,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003005.tif,0.1944,3.0
1,18,59,1,2,-118,654.0,34.67428813674556,0.7173222754837753,-100,430.0,27.50697057850126,0.6887996458379166,3,4,0.7012381229415139,0.18198790841334223,52,28,42.791409278914294,13.450731702802715,False,57,118,59,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003005.tif,0.1944,3.0
2,23,59,1,2,-118,665.0,36.72984911362205,0.7738855579086082,-100,430.0,27.50697057850126,0.6887996458379166,4,4,0.35173786181823097,1.4475176753009755,4,46,27.4945397522312,0.289992882257537,False,57,118,59,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003005.tif,0.1944,3.0
3,51,59,1,2,-107,502.0,27.002311154576237,0.4684623970789182,-100,430.0,27.50697057850126,0.6887996458379166,2,6,0.16644814195943658,0.1806145530205309,28,2,44.95081046193049,17.672014527993067,False,57,118,59,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003005.tif,0.1944,3.0
4,52,59,1,2,-107,500.0,26.675454541290232,0.434237950990614,-100,430.0,27.50697057850126,0.6887996458379166,1,8,0.382129237545636,0.14045951520248678,33,58,47.78271632442198,20.832382422702175,False,57,118,59,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003005.tif,0.1944,3.0
5,53,59,1,2,-106,551.0,28.59964339429124,0.5030672018276202,-100,430.0,27.50697057850126,0.6887996458379166,2,2,0.5072408592107065,0.448024768906247,25,5,89.03094860019225,61.413631367161045,False,57,118,59,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003005.tif,0.1944,3.0
6,57,59,1,2,-101,532.0,29.348681267485592,0.612864272671074,-100,430.0,27.50697057850126,0.6887996458379166,1,4,0.5883995047853463,0.6428426622941075,36,53,29.741569366477425,4.242937694607703,True,57,118,59,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003005.tif,0.1944,3.0
0,46,22,1,2,-97,461.0,28.78845424740679,0.7027143922034436,-105,691.0,39.61793013587815,0.8230168812866223,2,4,0.5850112481498395,0.6887806842195312,36,52,66.65708390983045,42.49438463122835,False,44,105,46,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003006.tif,0.1944,3.0
1,46,29,1,2,-97,461.0,28.78845424740679,0.7027143922034436,-105,919.0,47.01555769833523,0.8462291604627962,3,6,0.0,0.018478794667497134,0,30,38.132846718665775,2.1234281315591153,False,44,105,46,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003006.tif,0.1944,3.0
2,46,58,1,2,-97,461.0,28.78845424740679,0.7027143922034436,-87,403.0,25.702676866478036,0.6215583712909729,2,3,1.3075486404830716,0.5646266260482786,13,24,22.883354180818884,2.491089670888009,True,44,105,46,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003006.tif,0.1944,3.0
3,19,58,1,2,-105,685.0,35.181314045028415,0.7037905781252476,-87,403.0,25.702676866478036,0.6215583712909729,6,4,1.0266730065623406,0.6510869995134886,49,7,26.628976129096497,2.8325756721979483,False,44,105,58,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003006.tif,0.1944,3.0
4,24,58,1,2,-105,654.0,37.00114849023794,0.7885301039374067,-87,403.0,25.702676866478036,0.6215583712909729,4,3,1.2722078958409324,0.5283945099905671,17,36,22.61368149134671,2.148053820532791,False,44,105,58,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003006.tif,0.1944,3.0
5,46,58,1,2,-97,461.0,28.78845424740679,0.7027143922034436,-87,403.0,25.702676866478036,0.6215583712909729,3,4,1.3075486404830716,0.5646266260482786,13,24,22.883354180818884,2.491089670888009,True,44,105,58,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003006.tif,0.1944,3.0
0,24,15,1,2,-125,644.0,33.35670478867378,0.6741712658427469,-125,598.0,38.00739667923689,0.8459397063227373,5,2,0.0,0.9194193284842669,0,40,55.71988766686921,27.647185597999886,False,64,125,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
1,24,16,1,2,-125,644.0,33.35670478867378,0.6741712658427469,-125,550.0,31.652963078288124,0.7095652553861921,3,3,0.2711080770877809,0.9073874875664147,3,50,38.695989402267394,9.273682433572478,True,64,125,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
