,p,m,p_type,m_type,p_start,p_area,p_axis,p_eccentricity,m_start,m_area,m_axis,m_eccentricity,neighbor_m,neighbor_p,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
1,17,18,1,2,-57,629.0,36.44549340377007,0.7941900077031462,-57,668.0,34.43286996597865,0.6932323111318156,1,2,0.943078009223548,0.41225501457883773,40,25,25.20811207226467,2.214068820929576,False,0,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
2,17,23,1,2,-57,629.0,36.44549340377007,0.7941900077031462,-57,496.0,31.222855881659356,0.7571205300479871,1,4,0.40128555030365165,0.3729031621601323,34,4,70.97028441937921,39.47872848636793,False,0,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
3,17,10,1,2,-57,629.0,36.44549340377007,0.7941900077031462,-57,428.0,25.83238834777495,0.5711303572442588,3,1,0.09230033745443655,0.3499801344612199,1,33,39.10258421943302,8.219161737892593,True,0,57,10,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
0,6,9,1,2,-70,554.0,30.512848104707267,0.6470211961108328,-70,624.0,32.94479197912228,0.6796862991758253,2,2,0.8910897179298596,0.8495031995677924,39,9,27.79049903068886,2.82863553860892,True,0,70,6,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004008.tif,0.1944,3.0
1,6,13,1,2,-70,554.0,30.512848104707267,0.6470211961108328,-70,605.0,36.847581179582576,0.8198273761772343,4,1,1.1854091893790235,0.4065710678359302,48,25,31.29316617572931,2.0032164507294326,False,0,70,6,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004008.tif,0.1944,3.0
2,8,9,1,2,-70,353.0,26.322775312914874,0.7557793119634082,-70,624.0,32.94479197912228,0.6796862991758253,2,0,0.6812764887092011,0.3719036235755446,37,4,46.50803920129209,19.356499746459587,False,0,70,9,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004008.tif,0.1944,3.0
3,12,9,1,2,-70,756.0,40.23376776206676,0.7987986178788133,-70,624.0,32.94479197912228,0.6796862991758253,5,0,0.17191567280210926,0.7544621477701621,2,38,32.729720892279154,1.4326540403031953,False,0,70,9,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004008.tif,0.1944,3.0
0,31,16,1,2,-46,456.0,26.70293463302665,0.5769039338777909,-58,727.0,40.08324125202618,0.8142210989893968,0,5,0.09599699682599908,1.1049593024904603,1,18,27.832681837930878,3.0424329398786334,True,12,58,31,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
1,11,16,1,2,-58,534.0,28.85564943324309,0.5759295856691681,-58,727.0,40.08324125202618,0.8142210989893968,2,5,0.12260897697316642,0.08891159174337206,31,1,69.47688584168812,36.76955291534318,False,12,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
2,14,16,1,2,-58,539.0,31.400743508640826,0.7121392112372503,-58,727.0,40.08324125202618,0.8142210989893968,2,5,0.4380769486460925,0.8133762936608023,34,9,31.097977771008487,2.43819356871282,False,12,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
3,18,16,1,2,-58,656.0,34.83212825071666,0.7236210803895871,-58,727.0,40.08324125202618,0.8142210989893968,1,3,0.9510039276021116,0.9668771682110275,10,40,26.018438729345377,1.1399442915642635,False,12,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
4,20,16,1,2,-58,628.0,33.197495399868274,0.6863121356776183,-58,727.0,40.08324125202618,0.8142210989893968,1,5,0.09521962963576636,0.5764625662894014,31,53,81.48231958216671,48.29134070142619,False,12,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
5,31,16,1,2,-46,456.0,26.70293463302665,0.5769039338777909,-58,727.0,40.08324125202618,0.8142210989893968,1,3,0.09599699682599908,1.1049593024904603,1,18,27.832681837930878,3.0424329398786334,True,12,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
0,24,15,1,2,-119,474.0,27.977546848782477,0.6236024151233617,-132,596.0,34.09569178199602,0.75619718918835,2,0,1.0763927126849877,1.1804598571544422,49,12,22.147039636997548,1.0224918672225736,False,13,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
1,24,18,1,2,-119,474.0,27.977546848782477,0.6236024151233617,-132,580.0,33.68966864771001,0.7570979211461419,3,0,0.6991119688487957,0.5412245990546143,37,6,40.888566472926286,12.535640199785224,False,13,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
2,24,19,1,2,-119,474.0,27.977546848782477,0.6236024151233617,-130,394.0,23.43370659785472,0.38044382551255645,4,0,0.25189595162407885,1.3013938957941618,32,13,23.846629887406866,0.44693238986887707,True,13,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
3,24,22,1,2,-119,474.0,27.977546848782477,0.6236024151233617,-121,443.0,27.22865582739629,0.6418748933139684,2,0,0.468593102003112,0.9547172820465843,25,20,57.779867552252405,32.77951815963918,False,13,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
0,10,13,1,2,-80,477.0,27.558208433383598,0.5910221823562325,-80,534.0,31.139790461800285,0.7048029532668962,1,4,1.5705976424259775,0.39916577021233524,45,26,39.01681790322434,12.730202780366563,False,0,80,10,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
0,19,9,1,2,-88,509.0,27.676618708431704,0.5091570369261408,-112,554.0,34.31316952765363,0.7958606622997914,4,3,0.6039343364447696,1.3489617661340645,54,16,23.957574030950827,2.0075995497831083,True,24,112,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
1,19,10,1,2,-88,509.0,27.676618708431704,0.5091570369261408,-112,596.0,31.105680808778935,0.6186464552493787,2,2,1.2488689807553994,1.4661594005748095,42,14,41.926495679672755,16.97725644166698,False,24,112,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
2,14,9,1,2,-103,512.0,28.89325829397171,0.6138857360193436,-112,554.0,34.31316952765363,0.7958606622997914,4,2,0.527723000755433,0.5942435864663197,35,6,30.872104705774646,2.2098284309725047,False,24,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
