,p,m,p_type,m_type,p_start,p_area,p_axis,p_eccentricity,m_start,m_area,m_axis,m_eccentricity,neighbor_m,neighbor_p,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
0,22,14,1,2,-76,745.0,39.46692756508885,0.7897846204606608,-76,908.0,46.46877853669596,0.8434669757225451,3,8,0.24578384798412456,0.2604734175238297,33,3,69.40774084335509,30.289795791038188,False,45,76,22,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
1,22,20,1,2,-76,745.0,39.46692756508885,0.7897846204606608,-76,563.0,32.56120863154297,0.7255500778602334,4,5,0.8979421950043331,1.4515154489615112,20,43,23.259314444904877,1.1808810051592178,True,45,76,22,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
2,22,24,1,2,-76,745.0,39.46692756508885,0.7897846204606608,-76,667.0,35.58559493228702,0.7370589075026034,4,2,0.9417401385756416,0.009475157529464262,10,29,43.378946770234606,12.282819716360434,False,45,76,22,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
3,22,29,1,2,-76,745.0,39.46692756508885,0.7897846204606608,-76,457.0,26.35093447546211,0.5395580057798851,5,2,0.3065555553543966,0.4897720223442313,56,5,49.17886078717499,18.750215556860173,False,45,76,22,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
4,22,32,1,2,-76,745.0,39.46692756508885,0.7897846204606608,-76,245.0,18.277758323853938,0.3540132173247027,4,1,0.08781853890062763,0.7768085393386124,1,23,85.08590610062384,57.36911708992692,False,45,76,22,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
5,22,43,1,2,-76,745.0,39.46692756508885,0.7897846204606608,-61,508.0,29.945049490488405,0.6836495539780661,3,1,0.6503693401616829,0.21616359180664313,7,28,57.90409593233151,26.481766946198373,False,45,76,22,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
6,22,44,1,2,-76,745.0,39.46692756508885,0.7897846204606608,-61,624.0,34.28687387409806,0.7356266676031369,4,3,0.2808994354182327,0.11541265138668066,3,31,61.45987386548106,26.110763871088935,False,45,76,22,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
7,22,48,1,2,-76,745.0,39.46692756508885,0.7897846204606608,-58,409.0,27.226754993155637,0.7089094028047892,2,4,0.1886176514185598,1.1870240707724342,28,48,103.26138122260141,73.69667001426413,False,45,76,22,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
8,9,20,1,2,-76,664.0,36.75315242120289,0.774658202798106,-76,563.0,32.56120863154297,0.7255500778602334,5,5,1.3092827803150122,0.008983375278612371,43,29,73.07632383416006,44.76624895634697,False,45,76,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
9,19,20,1,2,-76,440.0,28.340355970356015,0.7060945807518249,-76,563.0,32.56120863154297,0.7255500778602334,2,5,0.47389866148946347,0.5694952579460031,5,35,84.48623042455678,57.027158072731936,False,45,76,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
10,22,20,1,2,-76,745.0,39.46692756508885,0.7897846204606608,-76,563.0,32.56120863154297,0.7255500778602334,8,4,0.8979421950043331,1.4515154489615112,20,43,23.259314444904877,1.1808810051592178,True,45,76,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
11,42,20,1,2,-63,488.0,25.47048035493421,0.27807255350377386,-76,563.0,32.56120863154297,0.7255500778602334,2,4,0.0745248817867119,1.2392068112800059,30,17,44.26195130295859,19.8150669477585,False,45,76,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
12,46,20,1,2,-59,602.0,29.917047910494873,0.510059517188633,-76,563.0,32.56120863154297,0.7255500778602334,4,6,0.05614642740512288,0.35976412689283066,30,25,38.42461127580228,9.010951276786733,False,45,76,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
0,24,17,1,2,-118,520.0,27.192781625297272,0.43712911509777275,-118,540.0,30.32582629567953,0.6589271574152978,5,2,1.553592613732214,0.6960733258778546,15,52,50.70815915922532,24.92518159139045,False,87,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
1,24,20,1,2,-118,520.0,27.192781625297272,0.43712911509777275,-118,535.0,31.90319411115857,0.7383418706989299,5,4,1.2378635070450166,0.16004725013208576,12,31,49.05353461604753,21.30006019832655,False,87,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
2,24,29,1,2,-118,520.0,27.192781625297272,0.43712911509777275,-118,746.0,43.16076219160419,0.8574313862536534,2,5,0.9595260153114387,0.9201434562435797,50,20,31.146070424760723,5.962119636750339,False,87,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
3,24,31,1,2,-118,520.0,27.192781625297272,0.43712911509777275,-118,773.0,44.85607018137049,0.8632730404574093,3,3,0.37509838064777146,0.8691136169760058,56,9,73.25379840526135,46.26655999742269,False,87,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
4,24,42,1,2,-118,520.0,27.192781625297272,0.43712911509777275,-103,598.0,31.039547128678365,0.6062611929878636,6,4,0.42664391246682193,0.39087685728633437,4,34,28.895843223957637,1.5050827922285241,True,87,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
5,21,42,1,2,-118,698.0,37.77037356336344,0.7796367589381809,-103,598.0,31.039547128678365,0.6062611929878636,5,3,1.2471776029892867,0.007504079557373977,42,30,51.36145024216413,23.334808573248775,False,87,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
6,24,42,1,2,-118,520.0,27.192781625297272,0.43712911509777275,-103,598.0,31.039547128678365,0.6062611929878636,5,2,0.42664391246682193,0.39087685728633437,4,34,28.895843223957637,1.5050827922285241,True,87,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
7,27,42,1,2,-118,604.0,32.0187100426518,0.6587792183216745,-103,598.0,31.039547128678365,0.6062611929878636,4,3,0.050055415069716336,0.37503831412235833,29,4,42.14066879577595,10.057476220076042,False,87,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
8,44,42,1,2,-103,450.0,29.541838409918487,0.7506373743044548,-103,598.0,31.039547128678365,0.6062611929878636,3,2,0.4709685329772412,0.8692462613399128,5,51,50.08302909949218,24.75155545671195,False,87,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
0,14,23,1,2,-138,526.0,32.352511558462865,0.7651469564883949,-45,497.0,28.721403458957205,0.6404690440329456,2,2,1.0770708378925107,0.6448538493812404,11,36,24.702247048326033,1.5339704945220674,False,107,138,14,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
1,14,24,1,2,-138,526.0,32.352511558462865,0.7651469564883949,-45,470.0,28.927439561537515,0.6890496725336258,3,1,0.693691557979423,0.25388268115395274,22,57,29.563948612601134,2.2548616987648993,True,107,138,14,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
2,14,25,1,2,-138,526.0,32.352511558462865,0.7651469564883949,-42,481.0,28.572955238446397,0.6561424248174826,2,2,0.042172693954730445,0.2338941229428162,29,3,36.77976901957057,6.78410580517024,False,107,138,14,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
3,14,26,1,2,-138,526.0,32.352511558462865,0.7651469564883949,-42,483.0,28.167828904439897,0.624692135572548,2,2,0.3249499447587585,0.15618669567038168,33,58,36.97232366379689,7.0911984459432515,False,107,138,14,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
4,14,24,1,2,-138,526.0,32.352511558462865,0.7651469564883949,-45,470.0,28.927439561537515,0.6890496725336258,4,2,0.693691557979423,0.25388268115395274,22,57,29.563948612601134,2.2548616987648993,True,107,138,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
0,23,20,1,2,-46,598.0,35.710123630758716,0.7907096835992059,-46,581.0,35.758106893718306,0.807653311546713,1,6,1.285718955436444,0.6409688880371007,12,37,24.530820276179643,2.263567660188748,True,15,46,23,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
1,15,20,1,2,-46,639.0,33.84856057322684,0.6966405947108469,-46,581.0,35.758106893718306,0.807653311546713,3,4,0.6542339823159042,0.6154352969160288,36,23,43.88355836576365,14.541352413586312,False,15,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
2,18,20,1,2,-46,794.0,41.215556921195926,0.8014689902204571,-46,581.0,35.758106893718306,0.807653311546713,3,2,0.196426474425774,0.6351582788623179,27,7,44.076533008540444,12.049864993273742,False,15,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
3,23,20,1,2,-46,598.0,35.710123630758716,0.7907096835992059,-46,581.0,35.758106893718306,0.807653311546713,1,4,1.285718955436444,0.6409688880371007,12,37,24.530820276179643,2.263567660188748,True,15,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
4,24,20,1,2,-46,667.0,34.70046694683461,0.7050640131416194,-46,581.0,35.758106893718306,0.807653311546713,3,1,1.1859933551438235,0.3629215785636085,41,4,61.27809240344176,31.49379759686074,False,15,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
5,36,20,1,2,-42,417.0,24.486929758662672,0.44942662402585365,-46,581.0,35.758106893718306,0.807653311546713,2,4,1.5272505971162813,0.2401165957676361,45,27,28.113492894362146,1.3142780917706423,False,15,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
6,37,20,1,2,-42,429.0,25.984705474204873,0.5818949291901477,-46,581.0,35.758106893718306,0.807653311546713,1,5,0.17117695162699764,0.23483748395120818,58,32,39.866555018073726,9.696759145089246,False,15,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
0,17,10,1,2,-57,646.0,36.28612829553881,0.7765463262628751,-57,574.0,31.21641224704719,0.6570885926701336,5,1,0.19466599008706847,0.10459129998572259,2,29,36.39480995255481,3.1047427268537375,True,26,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
1,17,18,1,2,-57,646.0,36.28612829553881,0.7765463262628751,-57,662.0,34.32387418175499,0.6959330153250646,2,2,0.9687846253471282,1.3373524937868189,49,17,25.48420402726004,1.436213312553614,False,26,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
2,17,23,1,2,-57,646.0,36.28612829553881,0.7765463262628751,-57,520.0,31.763221165645703,0.7492443029727092,1,4,0.38512822729905194,0.5752606417096547,34,6,70.67308518174801,39.29964775170479,False,26,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
3,17,32,1,2,-57,646.0,36.28612829553881,0.7765463262628751,-55,627.0,33.05387269859472,0.6809896409246742,3,2,0.4658600072317765,0.48358097613659057,5,35,53.92026654143326,22.87319594975722,False,26,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
4,17,10,1,2,-57,646.0,36.28612829553881,0.7765463262628751,-57,574.0,31.21641224704719,0.6570885926701336,4,1,0.19466599008706847,0.10459129998572259,2,29,36.39480995255481,3.1047427268537375,True,26,57,10,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
0,6,9,1,2,-70,567.0,30.586677059866034,0.6315287205391146,-70,626.0,33.42227335344748,0.6996714514274408,4,2,0.884363756378896,0.7659562644375895,39,8,28.09079278957098,2.1213217810898666,True,39,70,6,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004008.tif,0.1944,3.0
1,6,13,1,2,-70,567.0,30.586677059866034,0.6315287205391146,-70,638.0,38.22120224358767,0.8282762291437428,5,1,1.1981803205412067,0.38715555210340824,48,25,31.78640320710256,2.0289975286951805,False,39,70,6,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004008.tif,0.1944,3.0
2,8,9,1,2,-70,380.0,26.801743449322608,0.7320807629549427,-70,626.0,33.42227335344748,0.6996714514274408,3,0,0.6950965188050091,0.38307137880537523,37,4,46.879131916896014,19.180515220375757,False,39,70,9,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004008.tif,0.1944,3.0
3,12,9,1,2,-70,780.0,40.371899625867556,0.7889167076040188,-70,626.0,33.42227335344748,0.6996714514274408,7,0,0.25406194281507855,0.6193659543490919,3,37,33.54126211591496,1.4697407870509152,False,39,70,9,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004008.tif,0.1944,3.0
0,31,16,1,2,-46,564.0,30.0844565086441,0.6047880651215857,-58,732.0,39.416091402910176,0.7948439559066325,0,6,0.10100610008419034,0.7418620984346225,1,21,27.337989901743995,2.0956291011738655,True,27,58,31,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
1,11,16,1,2,-58,618.0,30.299721574042486,0.5097453639539264,-58,732.0,39.416091402910176,0.7948439559066325,2,6,0.30374783740909583,0.28226124956689186,27,3,67.61783296480887,34.651128806087286,False,27,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
2,14,16,1,2,-58,518.0,29.74195478380009,0.6624753803946996,-58,732.0,39.416091402910176,0.7948439559066325,1,5,0.45080253767516076,0.860664525847879,34,9,31.338445854664894,2.4796905540882976,False,27,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
3,18,16,1,2,-58,724.0,36.03796793856763,0.7014208916327109,-58,732.0,39.416091402910176,0.7948439559066325,1,3,0.5472013858354283,1.465146653501983,6,44,26.932157091709385,1.1802808782313028,False,27,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
4,20,16,1,2,-58,658.0,33.61983262684421,0.669269730403749,-58,732.0,39.416091402910176,0.7948439559066325,1,5,0.21441898032083184,0.6234542383153752,32,53,80.53822903613636,47.458198846544384,False,27,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
5,30,16,1,2,-46,552.0,28.655973272973924,0.4997990057096984,-58,732.0,39.416091402910176,0.7948439559066325,1,4,0.21615590757209674,1.3393521166021205,2,13,50.53481335867168,24.114766504333964,False,27,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
6,31,16,1,2,-46,564.0,30.0844565086441,0.6047880651215857,-58,732.0,39.416091402910176,0.7948439559066325,1,3,0.10100610008419034,0.7418620984346225,1,21,27.337989901743995,2.0956291011738655,True,27,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
0,24,15,1,2,-119,513.0,30.999587828608462,0.7321036847414641,-132,697.0,36.71994061939579,0.7485552182563823,2,3,1.2419275030118513,1.1591201356401561,47,18,24.472282941309466,0.7716018668146524,False,101,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
1,24,19,1,2,-119,513.0,30.999587828608462,0.7321036847414641,-130,409.0,25.576057386407694,0.5975494253833229,3,1,0.8697581001183501,0.7834390416425349,39,8,24.36933238487816,1.43440267429396,True,101,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
2,26,19,1,2,-117,436.0,26.36661407613733,0.6008925720403195,-130,409.0,25.576057386407694,0.5975494253833229,4,2,0.4955197431767675,0.8136591618091686,5,22,25.384035815409106,1.6171331927228914,False,101,132,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
0,10,22,1,2,-80,582.0,32.727675076789055,0.7198203368886142,-67,537.0,28.479926496227574,0.5225956860000611,1,4,1.1510278680630046,0.3811911619527711,41,4,38.75543911557873,12.133133242603327,False,49,80,10,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
1,10,23,1,2,-80,582.0,32.727675076789055,0.7198203368886142,-67,487.0,26.518475672310796,0.4454909794139096,1,4,0.6779081661680637,0.9580700585120135,52,10,23.891338253374627,0.9147381697075363,True,49,80,10,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
2,10,23,1,2,-80,582.0,32.727675076789055,0.7198203368886142,-67,487.0,26.518475672310796,0.4454909794139096,2,4,0.6779081661680637,0.9580700585120135,52,10,23.891338253374627,0.9147381697075363,True,49,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
3,14,23,1,2,-80,570.0,30.22617880760378,0.6058315315642637,-67,487.0,26.518475672310796,0.4454909794139096,2,3,1.0857039301979854,0.16666058647043158,19,58,26.12435737590514,0.7097589014766281,False,49,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
4,26,23,1,2,-50,530.0,29.406006538104382,0.6168322029761713,-67,487.0,26.518475672310796,0.4454909794139096,2,4,0.2484347823660391,0.8222803588048957,33,22,69.05216132294608,40.51064073841227,False,49,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
5,30,23,1,2,-46,1376.0,69.66357788151568,0.9175296013901652,-67,487.0,26.518475672310796,0.4454909794139096,3,5,0.9481271081032538,0.49578682242581446,49,5,43.10477697928246,16.18460761103168,False,49,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
0,19,9,1,2,-88,605.0,30.11369392172193,0.5166370814420803,-112,546.0,33.39300159981999,0.7794635710331432,2,3,0.6109850451816037,1.2352896876591275,53,17,26.77170237501864,1.5872848834357238,True,81,112,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
1,19,9,1,2,-88,605.0,30.11369392172193,0.5166370814420803,-112,546.0,33.39300159981999,0.7794635710331432,1,2,0.6109850451816037,1.2352896876591275,53,17,26.77170237501864,1.5872848834357238,True,81,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
2,21,9,1,2,-36,1282.0,61.311868416373564,0.877608581176404,-112,546.0,33.39300159981999,0.7794635710331432,7,2,0.825550268482945,0.03497845612174899,49,59,27.300763296200806,2.022541038782834,False,81,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
3,22,9,1,2,-35,1033.0,62.62659760200689,0.9096005624596605,-112,546.0,33.39300159981999,0.7794635710331432,2,1,0.7170692806922485,0.4093974031072536,50,25,46.59478432110523,20.07339901283881,False,81,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
0,13,17,1,2,-106,373.0,24.27123467116758,0.5876665216228519,-103,486.0,29.275062771155078,0.6911969096316639,1,2,1.5571682781441378,0.978865804208572,45,20,20.891797026290046,0.007252300462667449,True,87,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
1,13,18,1,2,-106,373.0,24.27123467116758,0.5876665216228519,-103,510.0,30.36659633620127,0.7092809771136437,3,2,0.9063809955945432,0.2363790293675634,39,27,38.76974958033047,14.142670493695807,False,87,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
2,13,17,1,2,-109,373.0,24.27123467116758,0.5876665216228519,-106,486.0,29.275062771155078,0.6911969096316639,2,1,1.5571682781441378,0.978865804208572,45,20,20.891797026290046,0.007252300462667449,True,87,118,17,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
3,21,17,1,2,-42,1317.0,63.50026520438899,0.88338343436612,-106,486.0,29.275062771155078,0.6911969096316639,6,2,0.8597168559263912,0.3804099833500705,21,26,41.98035295037352,11.343275487769787,False,87,118,17,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
0,18,6,1,2,-63,476.0,28.03748823512808,0.6280145497341949,-76,494.0,31.872668472245127,0.7797863090140924,6,3,1.4771708006884214,1.1782102853152019,45,12,20.82631056180907,1.4944647968872287,True,45,76,18,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
