,p,m,p_type,m_type,p_start,p_area,p_axis,p_eccentricity,m_start,m_area,m_axis,m_eccentricity,neighbor_m,neighbor_p,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
5,21,42,1,2,-118,613.0,31.29355591513252,0.6011354237455293,-103,541.0,29.00763760051784,0.56755694350726,5,3,1.4998991429761581,0.28537609271037256,44,27,49.94408826677871,23.33662004218363,False,15,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
6,24,42,1,2,-118,503.0,26.998593681938733,0.4734116188771946,-103,541.0,29.00763760051784,0.56755694350726,5,2,0.3995595181302562,0.20638786624757843,4,32,29.16036649192141,2.004454741220212,True,15,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
7,27,42,1,2,-118,596.0,30.53399490437631,0.5775983321883293,-103,541.0,29.00763760051784,0.56755694350726,5,1,0.07720247295356586,0.17972168718792741,29,2,42.18372252433102,11.355469968885513,False,15,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
8,44,42,1,2,-103,400.0,25.528212261882587,0.6172420266044387,-103,541.0,29.00763760051784,0.56755694350726,4,2,0.9938473171253027,1.5689070111182373,10,45,53.060555048064586,30.989594797758723,False,15,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
0,14,23,1,2,-138,530.0,32.08597208557424,0.7529146294586511,-45,418.0,26.772755499486042,0.6634286305957738,2,2,0.9488923237289717,1.556858512899467,10,45,21.87348164167919,1.4142710447713818,False,93,138,14,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
1,14,24,1,2,-138,530.0,32.08597208557424,0.7529146294586511,-45,446.0,26.680122953512903,0.5864005400616691,1,1,0.7904543371801243,0.4844009282835193,21,54,30.10819424523278,3.096094814087366,True,93,138,14,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
2,14,24,1,2,-138,530.0,32.08597208557424,0.7529146294586511,-45,446.0,26.680122953512903,0.5864005400616691,2,2,0.7904543371801243,0.4844009282835193,21,54,30.10819424523278,3.096094814087366,True,93,138,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
0,23,20,1,2,-46,598.0,36.316139967865446,0.8117186372583125,-46,627.0,35.463323902806664,0.7678490351781893,0,4,0.9069987312343918,1.1908101466013878,10,42,24.696797317284595,2.236522580591308,True,0,46,23,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
1,15,20,1,2,-46,682.0,35.31684820419784,0.7130040928858284,-46,627.0,35.463323902806664,0.7678490351781893,1,1,0.6624833973388737,0.6238124445352309,36,23,41.77333330913754,10.981747652072057,False,0,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
2,18,20,1,2,-46,732.0,41.905558507135936,0.8441174502607709,-46,627.0,35.463323902806664,0.7678490351781893,1,1,0.3258963447401171,0.744607411118952,26,8,42.36142690883189,10.016519860322425,False,0,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
3,23,20,1,2,-46,598.0,36.316139967865446,0.8117186372583125,-46,627.0,35.463323902806664,0.7678490351781893,1,2,0.9069987312343918,1.1908101466013878,10,42,24.696797317284595,2.236522580591308,True,0,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
4,24,20,1,2,-46,659.0,34.174198573880425,0.6926893484421309,-46,627.0,35.463323902806664,0.7678490351781893,3,1,1.1392506058061542,0.3614352586679295,41,4,61.51971691056905,31.78715758716744,False,0,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
0,17,10,1,2,-57,629.0,36.44549340377007,0.7941900077031462,-57,428.0,25.83238834777495,0.5711303572442588,2,1,0.09230033745443655,0.3499801344612199,1,33,39.10258421943302,8.219161737892593,True,0,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
1,17,18,1,2,-57,629.0,36.44549340377007,0.7941900077031462,-57,668.0,34.43286996597865,0.6932323111318156,1,2,0.943078009223548,0.41225501457883773,40,25,25.20811207226467,2.214068820929576,False,0,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
2,17,23,1,2,-57,629.0,36.44549340377007,0.7941900077031462,-57,496.0,31.222855881659356,0.7571205300479871,1,4,0.40128555030365165,0.3729031621601323,34,4,70.97028441937921,39.47872848636793,False,0,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
