,p,m,p_type,m_type,p_start,p_area,p_axis,p_eccentricity,m_start,m_area,m_axis,m_eccentricity,neighbor_m,neighbor_p,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
4,24,58,1,2,-105,671.0,37.41164088141606,0.7881251071691011,-87,404.0,26.340263325294,0.665532246010052,4,2,0.9841817855121056,0.35807046788830066,19,34,22.417637228146454,2.1220193235625553,False,24,105,58,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003006.tif,0.1944,3.0
5,46,58,1,2,-97,459.0,28.648328567634017,0.6964248828197426,-87,404.0,26.340263325294,0.665532246010052,3,3,1.2621504432062935,0.4419194066184424,13,25,22.80804270899387,2.350112285203604,True,24,105,58,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003006.tif,0.1944,3.0
0,24,15,1,2,-125,619.0,31.791325685128047,0.6215677818846637,-125,561.0,35.83469904833503,0.825624599913548,5,2,0.09743602041393522,1.0741448104221476,1,41,56.42298592328585,29.34469738833635,False,44,125,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
1,24,16,1,2,-125,619.0,31.791325685128047,0.6215677818846637,-125,544.0,31.634072510665376,0.7173994014013568,4,3,0.2857948637538303,0.737133810652522,3,52,40.61580352186199,12.277876983695148,True,44,125,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
2,24,20,1,2,-125,619.0,31.791325685128047,0.6215677818846637,-125,522.0,30.06354767269524,0.6728381960991213,5,3,0.25473952267033706,1.141955719579692,57,41,37.637415995770766,12.046061777489378,False,44,125,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
3,24,23,1,2,-125,619.0,31.791325685128047,0.6215677818846637,-125,539.0,34.607944342427736,0.814081316114494,4,3,0.8752605122214767,0.007632037887790322,51,30,54.38759923232593,24.002720440409938,False,44,125,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
4,24,43,1,2,-125,619.0,31.791325685128047,0.6215677818846637,-110,428.0,24.665831451508563,0.43102730891019975,2,3,1.325939697028483,1.1584517823552143,47,11,63.595973418283215,38.55931564876259,False,44,125,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
5,24,44,1,2,-125,619.0,31.791325685128047,0.6215677818846637,-110,597.0,32.061287067513696,0.6703995217074942,5,3,1.5514900059650696,0.19068155534969256,45,28,50.89532144013891,22.636679735951848,False,44,125,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
6,18,16,1,2,-125,647.0,36.186698491951375,0.7749085303724207,-125,544.0,31.634072510665376,0.7173994014013568,3,4,0.8771027704417368,1.0891894667725177,10,41,25.009757473497462,2.1216998445514093,False,44,125,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
7,24,16,1,2,-125,619.0,31.791325685128047,0.6215677818846637,-125,544.0,31.634072510665376,0.7173994014013568,6,3,0.2857948637538303,0.737133810652522,3,52,40.61580352186199,12.277876983695148,True,44,125,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
8,47,16,1,2,-82,989.0,70.10862947332782,0.9541354144041135,-125,544.0,31.634072510665376,0.7173994014013568,5,3,0.7348027003565756,0.2550283811228651,41,27,21.74973727469668,1.5083388166232083,False,44,125,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
0,24,17,1,2,-118,496.0,26.520152666913944,0.43527303984011456,-118,542.0,31.492673110510687,0.7162652091263019,5,3,1.410451182827013,0.8094740772116591,16,51,50.68508121921036,25.76103217108292,False,37,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
1,24,20,1,2,-118,496.0,26.520152666913944,0.43527303984011456,-118,530.0,33.35614630540682,0.7916481079941396,4,4,1.2752369441345623,0.3459754309879193,12,34,51.98365862448493,24.8018694024246,False,37,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
2,24,29,1,2,-118,496.0,26.520152666913944,0.43527303984011456,-118,720.0,42.04864792244883,0.8536246929553676,2,5,0.9931357207674738,0.8911082898169198,50,20,31.89272508243228,6.62212131079297,False,37,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
3,24,31,1,2,-118,496.0,26.520152666913944,0.43527303984011456,-118,751.0,43.15374944502736,0.8521453928130617,4,4,0.2642582547646404,0.8337170706262209,57,9,73.70580613982807,47.6510425064667,False,37,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
4,24,42,1,2,-118,496.0,26.520152666913944,0.43527303984011456,-103,579.0,31.039956126366135,0.6402883901154314,6,3,0.21242534208639674,0.6390816979352913,2,36,29.488820890742563,2.4339270700674573,True,37,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
5,21,42,1,2,-118,619.0,31.549330754245045,0.6078294851355049,-103,579.0,31.039956126366135,0.6402883901154314,5,3,1.4886307813554795,0.053105164709443375,44,29,50.7330212194011,22.652303896054217,False,37,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
6,24,42,1,2,-118,496.0,26.520152666913944,0.43527303984011456,-103,579.0,31.039956126366135,0.6402883901154314,5,2,0.21242534208639674,0.6390816979352913,2,36,29.488820890742563,2.4339270700674573,True,37,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
7,27,42,1,2,-118,556.0,29.939201214857228,0.6077514326450065,-103,579.0,31.039956126366135,0.6402883901154314,5,2,0.07338204740133047,0.37441479379618414,29,4,42.34836647947004,11.293680676399168,False,37,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
0,24,15,1,2,-119,518.0,29.79471165180846,0.663032258309555,-132,652.0,35.87423258616684,0.7611013587575446,2,1,1.4573890879062974,1.0581339178559914,45,19,23.71014804086421,1.4428757237532657,False,51,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
1,24,18,1,2,-119,518.0,29.79471165180846,0.663032258309555,-132,615.0,35.508290118591496,0.7813062333062308,3,0,1.0545876769187128,0.5492030234548237,40,6,42.28553632554258,16.273756515451844,False,51,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
2,24,19,1,2,-119,518.0,29.79471165180846,0.663032258309555,-130,370.0,24.427316870262924,0.6018010365838432,3,1,0.7446969293090904,0.8277668368986648,37,9,25.149741502096543,2.1331132074559047,True,51,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
3,26,19,1,2,-117,417.0,24.8711943816588,0.5065362303561061,-130,370.0,24.427316870262924,0.6018010365838432,4,2,0.6221643265665925,0.9285871950804494,6,21,25.56786242976369,2.6346120027204405,False,51,132,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
0,19,6,1,2,-88,563.0,29.94410985660773,0.594622008138974,-112,508.0,32.41730399495952,0.7803221467241446,6,3,0.061034597547529046,0.7523188733074084,59,22,43.034565268329665,14.376169345905394,False,31,112,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
1,19,9,1,2,-88,563.0,29.94410985660773,0.594622008138974,-112,582.0,35.09948085867054,0.7935585218752238,4,3,0.3552224345275663,1.5401602354121746,56,14,24.899588912159818,0.7071894943309588,True,31,112,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
2,19,10,1,2,-88,563.0,29.94410985660773,0.594622008138974,-112,583.0,30.844808927784218,0.624169107465044,2,2,1.1546414238828842,1.5552422593393698,41,15,42.670508052873174,17.69059122168499,False,31,112,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
3,14,9,1,2,-103,467.0,27.779818870810196,0.6259284697295794,-112,582.0,35.09948085867054,0.7935585218752238,4,2,0.4665397792098349,0.6745005235270581,34,7,29.88169151666066,2.2786163175811596,False,31,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
4,19,9,1,2,-88,563.0,29.94410985660773,0.594622008138974,-112,582.0,35.09948085867054,0.7935585218752238,3,2,0.3552224345275663,1.5401602354121746,56,14,24.899588912159818,0.7071894943309588,True,31,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
5,20,9,1,2,-88,468.0,27.39468488577535,0.6015925459411106,-112,582.0,35.09948085867054,0.7935585218752238,2,1,1.4171913551095017,0.4469516072174158,46,24,42.991903496450945,16.390627232359318,False,31,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
0,13,6,1,2,-106,385.0,24.64678057911602,0.5798686002699369,-115,505.0,31.871770734452824,0.7691735458454205,6,2,0.2744543420354297,0.35368986443221423,3,4,36.899516798127436,10.996615560909705,False,37,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
1,13,15,1,2,-106,385.0,24.64678057911602,0.5798686002699369,-104,425.0,24.234097454705157,0.38100461744215264,4,1,0.2744543420354297,0.80921393029661,3,8,50.29793392105487,26.246192367813784,False,37,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
2,13,17,1,2,-106,385.0,24.64678057911602,0.5798686002699369,-103,472.0,28.13590760005412,0.6487108538891975,3,2,1.4612138960391365,1.0776713929021589,16,19,21.691430734690773,0.07212009064786573,True,37,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
3,13,18,1,2,-106,385.0,24.64678057911602,0.5798686002699369,-103,528.0,31.823930481306693,0.7445470922876106,3,2,0.5764180999682934,0.1407759170772862,6,28,36.93835292982829,9.654327307643511,False,37,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
4,13,17,1,2,-109,385.0,24.64678057911602,0.5798686002699369,-106,472.0,28.13590760005412,0.6487108538891975,4,1,1.4612138960391365,1.0776713929021589,16,19,21.691430734690773,0.07212009064786573,True,37,118,17,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
5,14,17,1,2,-109,510.0,28.072338556082048,0.5512172451025603,-106,472.0,28.13590760005412,0.6487108538891975,4,2,0.25061582512668235,0.3611917393846409,57,26,41.93931477869452,14.148344012746074,False,37,118,17,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
0,7,4,1,2,-137,483.0,25.49855912874214,0.30702197242312657,-137,125.0,16.327770985230348,0.7746533523478818,4,2,1.1027562645170348,0.4675500661887515,19,37,90.32045171110953,71.89093289015274,False,56,137,4,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003001.tif,0.1944,3.0
1,8,4,1,2,-137,567.0,29.539077507491836,0.5561550816588358,-137,125.0,16.327770985230348,0.7746533523478818,4,1,1.2978947237531167,0.086673468584892,13,29,85.5952299700011,65.73234343676872,False,56,137,4,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003001.tif,0.1944,3.0
2,21,4,1,2,-125,491.0,28.12985032142214,0.6098150103705443,-137,125.0,16.327770985230348,0.7746533523478818,4,2,0.31634135276830655,1.2421826834674627,33,43,87.73272739667411,68.84088173723457,False,56,137,4,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003001.tif,0.1944,3.0
0,26,32,1,2,-127,466.0,24.994714760981637,0.3049662627965534,-112,449.0,25.012294590838447,0.3823756497791887,1,6,0.9636763759941096,0.385518687954824,20,55,26.395935494602227,2.149918038819442,False,47,128,26,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003006.tif,0.1944,3.0
1,26,33,1,2,-127,466.0,24.994714760981637,0.3049662627965534,-112,480.0,29.176176123214322,0.6736090659230193,1,4,1.2907552598491219,0.9591551513731194,12,39,28.775714801500524,3.083422979480652,False,47,128,26,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003006.tif,0.1944,3.0
0,12,6,1,2,-87,655.0,30.574722083709883,0.4460556212279455,-87,817.0,42.067592222013666,0.8058682176644317,1,3,1.0143705682111923,0.03491240591756917,20,59,56.489933374494825,22.800085685786513,False,6,87,12,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003007.tif,0.1944,3.0
0,29,33,1,2,-122,546.0,29.00571573174484,0.5591805948494613,-113,556.0,29.838805415856346,0.5992397165388278,4,2,0.4542153579153725,1.2868378554646416,25,47,29.572380972826707,2.8418099559578995,False,44,125,29,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004007.tif,0.1944,3.0
1,29,34,1,2,-122,546.0,29.00571573174484,0.5591805948494613,-113,440.0,28.77490660047936,0.7321987366166934,4,3,1.4893516340780177,1.3282284525431098,14,43,24.040876117092537,2.242281065842273,True,44,125,29,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004007.tif,0.1944,3.0
2,18,34,1,2,-125,538.0,29.687092683893137,0.6245405112485194,-113,440.0,28.77490660047936,0.7321987366166934,4,4,0.1949009493215934,0.06886685155480787,28,59,42.69177479059134,13.004176461802942,False,44,125,34,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004007.tif,0.1944,3.0
3,29,34,1,2,-122,546.0,29.00571573174484,0.5591805948494613,-113,440.0,28.77490660047936,0.7321987366166934,2,1,1.4893516340780177,1.3282284525431098,14,43,24.040876117092537,2.242281065842273,True,44,125,34,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004007.tif,0.1944,3.0
4,30,34,1,2,-122,455.0,25.603926837394813,0.4531870312539862,-113,440.0,28.77490660047936,0.7321987366166934,2,5,0.4899109259341095,0.4245477282855843,5,55,28.950850466840784,3.5766982735721182,False,44,125,34,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_004007.tif,0.1944,3.0
0,15,54,1,2,-129,616.0,36.22585520794997,0.7963578824314355,-115,366.0,25.247063423551378,0.6784927038919516,4,1,0.5358281717337133,0.4140931324959274,6,26,31.524874496949735,5.319882189921615,False,48,129,54,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
0,41,13,1,2,-115,551.0,29.714775494832097,0.5923964824639449,-124,508.0,28.796666190658787,0.614406777647475,3,3,0.7590848082947002,0.466296807215814,36,55,40.138260908654765,11.77809615347046,False,43,124,41,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003002.tif,0.1944,3.0
1,41,16,1,2,-115,551.0,29.714775494832097,0.5923964824639449,-124,660.0,37.41485355468648,0.7918355185923865,1,5,1.4362924512713628,0.7345303261868881,13,37,33.19129413697055,6.836300473856464,False,43,124,41,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003002.tif,0.1944,3.0
0,16,9,1,2,-101,483.0,30.624497817263894,0.7471369013385746,-101,625.0,31.011061240605716,0.5594725425068939,5,2,1.2659789784636573,0.640050387667511,12,53,26.278128840419324,2.1992226108078503,False,20,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
1,16,17,1,2,-101,483.0,30.624497817263894,0.7471369013385746,-101,462.0,28.019332683872303,0.6505229263225359,1,3,0.42899934638932,0.5241586584671065,55,35,44.808040532209155,16.134288147426286,False,20,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
2,16,23,1,2,-101,483.0,30.624497817263894,0.7471369013385746,-101,632.0,38.66991387811843,0.8379169757187939,2,4,1.1975408128058742,0.17398887265715768,47,28,28.219529338638434,1.13645732882088,False,20,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
3,16,50,1,2,-101,483.0,30.624497817263894,0.7471369013385746,-88,425.0,26.101751198334167,0.594579449655881,3,4,0.20708582959561905,0.4328790439200656,27,55,45.53931286043884,17.38909794500491,False,20,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
4,16,54,1,2,-101,483.0,30.624497817263894,0.7471369013385746,-86,360.0,23.57475203296791,0.5537959212037564,4,2,0.5454731042116805,0.3146779583752548,23,3,26.562468890047082,2.045940054937592,False,20,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
0,47,25,1,2,-98,499.0,26.722317234744573,0.4438682986602619,-109,505.0,29.499887603071695,0.6667682399110515,3,2,0.7180012173042813,1.3754557744401827,37,13,34.15147190675785,8.960073696887507,False,28,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
1,47,27,1,2,-98,499.0,26.722317234744573,0.4438682986602619,-109,427.0,25.895177124080842,0.5767375386667744,2,2,1.4141811402062885,0.09698196535820287,46,1,23.936565977832288,0.47238205835491504,True,28,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
2,47,45,1,2,-98,499.0,26.722317234744573,0.4438682986602619,-103,486.0,32.507545438325984,0.8018136221452099,4,2,1.0100764198516439,0.14266726850090006,20,31,45.66584110060034,18.619096329274505,False,28,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
3,47,50,1,2,-98,499.0,26.722317234744573,0.4438682986602619,-96,426.0,25.409561674388524,0.5227601197823203,5,5,0.6974476963354114,0.5173376701665382,7,25,40.382512517803704,14.508941654346744,False,28,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
4,47,51,1,2,-98,499.0,26.722317234744573,0.4438682986602619,-96,455.0,27.25883511390873,0.6165681189828649,4,4,0.0,1.455980411303877,0,16,24.346059779981886,1.6789344664971455,False,28,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
5,47,53,1,2,-98,499.0,26.722317234744573,0.4438682986602619,-95,487.0,29.73043361194154,0.7043716369308629,2,2,0.7916646325550656,0.2808477666500231,22,32,56.44490392148801,28.44775437019741,False,28,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
6,47,55,1,2,-98,499.0,26.722317234744573,0.4438682986602619,-94,417.0,28.58880078416592,0.7548018026007428,6,2,1.2448280160202296,0.12011099738968634,12,31,42.24261355549,16.26524998198114,False,28,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
7,46,27,1,2,-98,506.0,27.765896347510328,0.5362557603485616,-109,427.0,25.895177124080842,0.5767375386667744,7,1,0.7509992875483436,1.1412780209878952,52,11,35.78079524926331,10.15923843403798,False,28,109,27,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
8,47,27,1,2,-98,499.0,26.722317234744573,0.4438682986602619,-109,427.0,25.895177124080842,0.5767375386667744,7,1,1.4141811402062885,0.09698196535820287,46,1,23.936565977832288,0.47238205835491504,True,28,109,27,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
0,34,15,1,2,-94,520.0,30.095418646395288,0.6809323459810794,-104,471.0,28.341954508972847,0.6584827809271563,4,3,0.2993216383326325,0.7277225810498598,33,37,30.54724201866968,2.8377583272875,True,23,104,34,20220802_YAV2104xYAV2105_001_06_R3D_REF_rigid_004007.tif,0.1944,3.0
1,34,20,1,2,-94,520.0,30.095418646395288,0.6809323459810794,-104,578.0,31.143159740398275,0.6468543412405656,2,5,1.5141973232566226,1.1205420060902167,44,49,24.98717337447339,2.000045438282663,False,23,104,34,20220802_YAV2104xYAV2105_001_06_R3D_REF_rigid_004007.tif,0.1944,3.0
2,11,15,1,2,-104,456.0,29.532296168939904,0.7430370677607476,-104,471.0,28.341954508972847,0.6584827809271563,5,2,0.5563671270427477,1.5499581496089814,6,15,33.26014164370892,9.042028480210536,False,23,104,15,20220802_YAV2104xYAV2105_001_06_R3D_REF_rigid_004007.tif,0.1944,3.0
3,33,15,1,2,-94,488.0,26.475245212554356,0.4611756338990229,-104,471.0,28.341954508972847,0.6584827809271563,4,2,0.3908491025382621,1.5127199145401118,26,44,24.829130988600777,2.0170263650249134,False,23,104,15,20220802_YAV2104xYAV2105_001_06_R3D_REF_rigid_004007.tif,0.1944,3.0
4,34,15,1,2,-94,520.0,30.095418646395288,0.6809323459810794,-104,471.0,28.341954508972847,0.6584827809271563,2,3,0.2993216383326325,0.7277225810498598,33,37,30.54724201866968,2.8377583272875,True,23,104,15,20220802_YAV2104xYAV2105_001_06_R3D_REF_rigid_004007.tif,0.1944,3.0
0,5,4,1,2,-136,669.0,34.552089252482475,0.6951990653065178,-136,897.0,46.84513750431216,0.852132378401882,2,3,0.8890241727385901,0.5376080382516193,21,6,58.131453985270554,28.000285987269265,False,55,136,5,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003001.tif,0.1944,3.0
1,5,6,1,2,-136,669.0,34.552089252482475,0.6951990653065178,-136,669.0,39.8442329031839,0.8405569717015867,2,5,0.5803837117227659,0.7256778432337618,24,8,73.77532689661943,45.69840022342967,False,55,136,5,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003001.tif,0.1944,3.0
2,5,43,1,2,-136,669.0,34.552089252482475,0.6951990653065178,-120,465.0,26.554329026502817,0.5375718448997865,4,5,0.10271148834399613,1.5650594372988007,29,15,68.30873211409492,40.49008144032133,False,55,136,5,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003001.tif,0.1944,3.0
0,35,40,1,2,-94,471.0,29.321675680092298,0.7024959788643589,-82,431.0,26.424689226958158,0.6107117777286583,1,4,1.4722553785431278,0.8369822240564564,13,21,28.694323475668263,5.326759043324734,False,15,96,35,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003003.tif,0.1944,3.0
1,35,41,1,2,-94,471.0,29.321675680092298,0.7024959788643589,-82,497.0,30.232434700548694,0.7158345396268403,2,4,0.5123514136899099,1.4655009771865957,5,14,22.545940278073036,0.496409208444577,True,15,96,35,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003003.tif,0.1944,3.0
2,12,41,1,2,-96,543.0,30.521062055355014,0.65853124626145,-82,497.0,30.232434700548694,0.7158345396268403,4,2,0.6297807823183961,0.339452033825717,24,56,37.599792667423124,8.57940460391706,False,15,96,41,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003003.tif,0.1944,3.0
3,20,41,1,2,-96,515.0,25.986198857689843,0.22578731745390404,-82,497.0,30.232434700548694,0.7158345396268403,1,4,1.3062600096653074,0.11370157205864162,17,31,46.901137321258396,19.79900151971437,False,15,96,41,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003003.tif,0.1944,3.0
4,34,41,1,2,-94,450.0,25.733066754469956,0.49299336530666643,-82,497.0,30.232434700548694,0.7158345396268403,2,3,1.2951963608584611,0.9901353983351051,42,10,39.238332406425954,14.475313503077482,False,15,96,41,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003003.tif,0.1944,3.0
5,35,41,1,2,-94,471.0,29.321675680092298,0.7024959788643589,-82,497.0,30.232434700548694,0.7158345396268403,2,4,0.5123514136899099,1.4655009771865957,5,14,22.545940278073036,0.496409208444577,True,15,96,41,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003003.tif,0.1944,3.0
0,20,16,1,2,-86,510.0,30.43891806436074,0.7107591858821974,-86,558.0,33.41987003355311,0.7684399616549382,1,3,0.0472741030430619,0.453996083005769,59,25,34.11233761577451,4.95013994250655,False,5,86,20,20220802_YAV2104xYAV2105_001_09_R3D_REF_rigid_003005.tif,0.1944,3.0
