,p,m,p_type,m_type,p_start,p_area,p_axis,p_eccentricity,m_start,m_area,m_axis,m_eccentricity,neighbor_m,neighbor_p,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
0,57,28,1,2,-101,619.0,35.867525371568235,0.7765468233161467,-118,887.0,46.70863338493353,0.8541683498488215,0,7,0.8360106899575501,1.1082846325540263,21,18,59.25279892855609,32.82322433424161,False,117,118,57,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003005.tif,0.1944,3.0
1,57,59,1,2,-101,619.0,35.867525371568235,0.7765468233161467,-100,500.0,27.84738179676172,0.5693952731840144,1,6,0.2464598622695697,0.6741831483336505,3,53,31.810915251713094,0.7351641207369926,True,117,118,57,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003005.tif,0.1944,3.0
2,23,59,1,2,-118,760.0,39.52856118413139,0.783036865939199,-100,500.0,27.84738179676172,0.5693952731840144,2,3,0.0915133467053145,1.504659717846728,1,45,33.07611466470962,2.761008459305579,False,117,118,59,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003005.tif,0.1944,3.0
3,51,59,1,2,-107,544.0,27.94671719086423,0.4542788981097995,-100,500.0,27.84738179676172,0.5693952731840144,2,6,0.15469097766708018,0.3930836237816776,31,4,33.901114310020446,6.030119256342728,False,117,118,59,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003005.tif,0.1944,3.0
4,52,59,1,2,-107,486.0,26.893912237075696,0.5140291229293663,-100,500.0,27.84738179676172,0.5693952731840144,1,6,0.24946506046597738,0.06535766878223193,32,59,40.22160151152792,12.745750671736904,False,117,118,59,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003005.tif,0.1944,3.0
5,53,59,1,2,-106,539.0,29.32963705641144,0.5927032218372639,-100,500.0,27.84738179676172,0.5693952731840144,2,1,0.35941437512602237,0.686592161158242,26,7,77.70235089654552,51.011964744732495,False,117,118,59,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003005.tif,0.1944,3.0
6,57,59,1,2,-101,619.0,35.867525371568235,0.7765468233161467,-100,500.0,27.84738179676172,0.5693952731840144,2,6,0.2464598622695697,0.6741831483336505,3,53,31.810915251713094,0.7351641207369926,True,117,118,59,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003005.tif,0.1944,3.0
7,66,59,1,2,-15,1239.0,70.48912044362285,0.9261842854485798,-100,500.0,27.84738179676172,0.5693952731840144,2,4,0.28354585626666484,0.7274175305604311,56,37,43.88246779859742,1.0210441259571228,False,117,118,59,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003005.tif,0.1944,3.0
0,46,14,1,2,-97,583.0,28.20470954116239,0.24155583224493135,-105,759.0,41.47597069862132,0.8245369670900242,2,3,0.093306462117281,0.12330411684812148,31,58,84.15250861543745,49.39356818509291,False,104,105,46,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003006.tif,0.1944,3.0
1,46,22,1,2,-97,583.0,28.20470954116239,0.24155583224493135,-105,686.0,38.93510065079461,0.8138412965480049,1,5,0.40609449904618833,0.6764334128606073,34,52,66.74419920423244,39.37240041276272,False,104,105,46,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003006.tif,0.1944,3.0
