,p,m,p_type,m_type,p_start,p_area,p_axis,p_eccentricity,m_start,m_area,m_axis,m_eccentricity,neighbor_m,neighbor_p,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
0,5,6,1,2,-194,1390.0,43.93252482988961,0.3792479179925005,-194,1146.0,45.63494215469555,0.7100945854453334,3,0,0.33600532093484325,0.295709556789447,26,56,66.38656246055574,20.512706459091167,False,3,194,6,YAV2104xYAV2105_005_05_rigid_003008.tif,,
0,16,8,1,2,-237,1196.0,43.836040899380045,0.6051646562649582,-237,1129.0,43.67468053522896,0.6539059413941097,2,2,1.018191652358816,0.3094686300169669,10,33,75.52715131374528,33.071248353740536,False,46,237,16,YAV2104xYAV2105_005_05_rigid_004004.tif,,
1,16,11,1,2,-237,1196.0,43.836040899380045,0.6051646562649582,-237,871.0,38.66200869567407,0.6669679629372591,2,3,1.214432678320189,0.7136743185172709,18,37,38.27166119906612,5.930132609975925,False,46,237,16,YAV2104xYAV2105_005_05_rigid_004004.tif,,
2,16,15,1,2,-237,1196.0,43.836040899380045,0.6051646562649582,-237,1599.0,58.083121404085,0.7906516821716283,2,4,0.3655918189088312,0.4700364672688438,26,5,67.8357486791767,20.06357593439174,False,46,237,16,YAV2104xYAV2105_005_05_rigid_004004.tif,,
0,15,6,1,2,-204,1133.0,42.99504252280523,0.6225444203451177,-215,1298.0,45.70395825608778,0.6053158322487193,1,1,1.3717660436673194,0.5574085344019237,13,35,49.74322790934028,10.638641715236574,False,24,215,15,YAV2104xYAV2105_005_06_rigid_003005.tif,,
1,15,7,1,2,-204,1133.0,42.99504252280523,0.6225444203451177,-215,1334.0,49.56066994331534,0.7135281818763318,1,2,0.8898956803376654,0.7793386751297895,21,51,41.703739441210836,0.08143478609488852,True,24,215,15,YAV2104xYAV2105_005_06_rigid_003005.tif,,
2,14,7,1,2,-204,1194.0,45.97934354345137,0.6858235196653637,-215,1334.0,49.56066994331534,0.7135281818763318,1,1,1.1695929072132516,1.1785023814305546,12,41,34.29688899136467,0.027608397231645654,False,24,215,7,YAV2104xYAV2105_005_06_rigid_003005.tif,,
3,15,7,1,2,-204,1133.0,42.99504252280523,0.6225444203451177,-215,1334.0,49.56066994331534,0.7135281818763318,2,1,0.8898956803376654,0.7793386751297895,21,51,41.703739441210836,0.08143478609488852,True,24,215,7,YAV2104xYAV2105_005_06_rigid_003005.tif,,
0,2,10,1,2,-211,1475.0,53.612461174045876,0.7544690080063579,-199,1019.0,41.71247949583001,0.6608070607129877,1,1,0.3195321556664501,0.2729004546633105,33,26,47.02487847362229,2.1245024285510663,False,20,211,10,YAV2104xYAV2105_005_06_rigid_003009.tif,,
1,3,10,1,2,-211,1227.0,48.07142390316783,0.7347618331691889,-199,1019.0,41.71247949583001,0.6608070607129877,2,2,0.5922567897196069,1.2811848703478048,23,12,34.26052240482295,0.21245631383703767,False,20,211,10,YAV2104xYAV2105_005_06_rigid_003009.tif,,
0,8,2,1,2,-201,1371.0,48.41548818126129,0.6631943483407956,-215,1713.0,58.559615469847145,0.7697767739631767,0,1,1.0679015462642645,0.21327830941072268,19,57,57.09710129591215,10.61978370794554,False,24,215,8,YAV2104xYAV2105_005_09_rigid_003001.tif,,
0,6,9,1,2,-195,1102.0,40.716379438615604,0.5257286165426066,-192,1068.0,41.56837828030802,0.6144113453635461,1,1,0.6612656269089263,0.5476438137721682,23,35,36.39478372987283,1.8312976417953548,True,29,220,6,YAV2104xYAV2105_005_09_rigid_004009.tif,,
1,6,9,1,2,-195,1102.0,40.716379438615604,0.5257286165426066,-192,1068.0,41.56837828030802,0.6144113453635461,1,1,0.6612656269089263,0.5476438137721682,23,35,36.39478372987283,1.8312976417953548,True,29,220,9,YAV2104xYAV2105_005_09_rigid_004009.tif,,
0,18,10,1,2,-195,1248.0,42.19109158707684,0.4385115265467719,-196,1412.0,47.801620020603764,0.6102292368839966,2,1,0.07612582070346052,0.711699830642651,30,37,50.730199611332104,9.212809780310964,False,5,196,18,YAV2104xYAV2105_005_12_rigid_003008.tif,,
0,20,18,1,2,-207,1408.0,52.1090778395817,0.7484231568534313,-207,1125.0,43.78128456491416,0.6593312218942264,2,0,0.29037105767412497,0.898925402700539,33,9,44.48482468646747,3.4701770478872556,False,16,207,18,YAV2104xYAV2105_005_16_rigid_003008.tif,,
0,20,21,1,2,-228,1158.0,42.33318106864338,0.5593945018868586,-212,1046.0,38.71371642456669,0.44838868102828155,1,3,1.0281959318877134,0.9583581649910915,19,39,47.237749305840765,12.023248450544784,False,49,240,20,YAV2104xYAV2105_005_16_rigid_004009.tif,,
1,20,22,1,2,-228,1158.0,42.33318106864338,0.5593945018868586,-212,1059.0,40.72286098291584,0.5664649548006255,1,4,0.5228051926620996,1.0902839720659898,24,49,55.15599508365977,15.128724000952532,False,49,240,20,YAV2104xYAV2105_005_16_rigid_004009.tif,,
0,18,27,1,2,-221,1842.0,58.39115682749164,0.721556596170495,-195,1163.0,42.36524731450966,0.541260565271008,2,2,0.23510664886032728,1.1904544717074064,57,47,46.86924728991465,3.8261173437444373,False,30,221,27,YAV2104xYAV2105_005_16_rigid_004010.tif,,
1,19,27,1,2,-221,1638.0,58.74172267433219,0.795037083393095,-195,1163.0,42.36524731450966,0.541260565271008,3,1,0.20330498038584377,0.4879681145764474,32,54,56.13930548297728,8.513166486392437,False,30,221,27,YAV2104xYAV2105_005_16_rigid_004010.tif,,
2,22,27,1,2,-221,1145.0,41.72524104439654,0.5368233315414987,-195,1163.0,42.36524731450966,0.541260565271008,1,1,1.3429921641114344,0.5781001903776883,17,35,138.90781050137826,101.13504627215299,False,30,221,27,YAV2104xYAV2105_005_16_rigid_004010.tif,,
0,18,14,1,2,-193,1637.0,59.570556185781406,0.80704721816791,-193,1486.0,52.40609818916235,0.7202793378184768,2,1,0.5925946626342307,0.6788206489988866,23,37,50.92855029170764,8.4915652765643,False,2,193,14,YAV2104xYAV2105_005_16_rigid_004011.tif,,
0,7,23,1,2,-216,1253.0,48.048473140369516,0.7188806321727342,-197,1193.0,46.692220462214266,0.7134353330648684,5,0,0.6973105297590743,0.10024576501588259,22,1,64.35612149394548,21.921351586675456,False,25,216,23,YAV2104xYAV2105_005_18_rigid_003010.tif,,
0,18,8,1,2,-196,1000.0,40.22511346074042,0.598363123610689,-233,1679.0,64.16193368445072,0.8479481383441139,1,3,1.2048971010514178,0.6303551608967395,19,7,54.229080943887226,12.202988022073558,False,42,233,18,YAV2104xYAV2105_005_19_rigid_003002.tif,,
1,18,9,1,2,-196,1000.0,40.22511346074042,0.598363123610689,-233,1175.0,46.14063477463767,0.7036743520024509,2,1,0.8388001453876637,1.0201078117291456,51,40,32.599410478662975,1.5169514997899294,True,42,233,18,YAV2104xYAV2105_005_19_rigid_003002.tif,,
2,18,11,1,2,-196,1000.0,40.22511346074042,0.598363123610689,-233,1258.0,53.601514732021975,0.8235568768365755,3,4,0.3540325554127488,1.3664183335447235,27,16,35.49261349103572,2.1281028061281986,False,42,233,18,YAV2104xYAV2105_005_19_rigid_003002.tif,,
