,p_id,p_f_type,p_start,p_area,p_axis,p_eccentricity,p_neighbor_same,p_neighbor_diff,m_id,m_f_type,m_start,m_area,m_axis,m_eccentricity,m_neighbor_same,m_neighbor_diff,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
0,24,1,-118,497.0,27.31277507954022,0.5238354048043464,2,4,17,2,-118,543.0,31.644018660376183,0.7167862425561341,4,3,1.1492362712064599,0.8029913131608604,18,51,50.7765628209393,25.349319217821073,False,0,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
1,24,1,-118,497.0,27.31277507954022,0.5238354048043464,2,4,20,2,-118,567.0,33.75603432898301,0.7647059296985746,2,4,1.2801154277993814,0.6142695494997756,12,37,51.54498483103286,25.53070424760443,False,0,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
2,24,1,-118,497.0,27.31277507954022,0.5238354048043464,2,4,29,2,-118,728.0,43.70389783657139,0.8706531830560169,1,3,0.9407124929545869,0.8103790250506488,50,20,31.08746367284116,6.050628162092923,False,0,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
3,24,1,-118,497.0,27.31277507954022,0.5238354048043464,2,4,31,2,-118,807.0,41.57754688665027,0.8016036559125495,1,2,0.15452264931295456,1.0750188879041616,58,11,76.20724317135588,49.48552102931403,False,0,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
0,23,1,-46,598.0,36.31613996786544,0.8117186372583126,2,1,20,2,-46,627.0,35.463323902806664,0.7678490351781893,0,4,0.9069987312343918,1.1908101466013878,10,42,24.696797317284595,2.236522580591308,True,0,46,23,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
1,15,1,-46,682.0,35.31684820419783,0.7130040928858284,1,1,20,2,-46,627.0,35.463323902806664,0.7678490351781893,0,4,0.6624833973388737,0.6238124445352309,36,23,41.77333330913754,10.981747652072057,False,0,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
2,18,1,-46,732.0,41.905558507135936,0.8441174502607709,1,1,20,2,-46,627.0,35.463323902806664,0.7678490351781893,0,4,0.3258963447401171,0.744607411118952,26,8,42.36142690883189,10.016519860322425,False,0,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
3,23,1,-46,598.0,36.31613996786544,0.8117186372583126,2,1,20,2,-46,627.0,35.463323902806664,0.7678490351781893,0,4,0.9069987312343918,1.1908101466013878,10,42,24.696797317284595,2.236522580591308,True,0,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
4,24,1,-46,659.0,34.174198573880425,0.6926893484421311,1,3,20,2,-46,627.0,35.463323902806664,0.7678490351781893,0,4,1.1392506058061542,0.3614352586679295,41,4,61.51971691056905,31.78715758716744,False,0,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
0,17,1,-57,629.0,36.44549340377008,0.7941900077031459,1,3,10,2,-57,428.0,25.83238834777495,0.571130357244259,2,1,0.09230033745443655,0.3499801344612199,1,33,39.10258421943302,8.219161737892593,True,0,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
1,17,1,-57,629.0,36.44549340377008,0.7941900077031459,1,3,18,2,-57,668.0,34.43286996597865,0.6932323111318156,1,2,0.943078009223548,0.41225501457883773,40,25,25.20811207226467,2.214068820929576,False,0,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
2,17,1,-57,629.0,36.44549340377008,0.7941900077031459,1,3,23,2,-57,496.0,31.222855881659356,0.7571205300479871,1,4,0.40128555030365165,0.3729031621601323,34,4,70.97028441937921,39.47872848636793,False,0,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
3,17,1,-57,629.0,36.44549340377008,0.7941900077031459,1,3,10,2,-57,428.0,25.83238834777495,0.571130357244259,2,1,0.09230033745443655,0.3499801344612199,1,33,39.10258421943302,8.219161737892593,True,0,57,10,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
0,31,1,-46,456.0,26.702934633026654,0.576903933877791,3,1,16,2,-58,727.0,40.083241252026184,0.8142210989893969,0,5,0.09599699682599908,1.1049593024904603,1,18,27.832681837930878,3.0424329398786334,True,12,58,31,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
1,11,1,-58,534.0,28.85564943324309,0.575929585669168,5,2,16,2,-58,727.0,40.083241252026184,0.8142210989893969,0,5,0.12260897697316642,0.08891159174337206,31,1,69.47688584168812,36.76955291534318,False,12,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
2,14,1,-58,539.0,31.400743508640822,0.7121392112372504,5,2,16,2,-58,727.0,40.083241252026184,0.8142210989893969,0,5,0.4380769486460925,0.8133762936608023,34,9,31.097977771008487,2.43819356871282,False,12,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
3,18,1,-58,656.0,34.83212825071666,0.7236210803895872,3,1,16,2,-58,727.0,40.083241252026184,0.8142210989893969,0,5,0.9510039276021116,0.9668771682110275,10,40,26.018438729345377,1.1399442915642635,False,12,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
4,20,1,-58,628.0,33.197495399868274,0.6863121356776182,5,1,16,2,-58,727.0,40.083241252026184,0.8142210989893969,0,5,0.09521962963576636,0.5764625662894014,31,53,81.48231958216671,48.29134070142619,False,12,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
5,31,1,-46,456.0,26.702934633026654,0.576903933877791,3,1,16,2,-58,727.0,40.083241252026184,0.8142210989893969,0,5,0.09599699682599908,1.1049593024904603,1,18,27.832681837930878,3.0424329398786334,True,12,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
