,p_id,p_f_type,p_start,p_area,p_axis,p_eccentricity,p_neighbor_same,p_neighbor_diff,m_id,m_f_type,m_start,m_area,m_axis,m_eccentricity,m_neighbor_same,m_neighbor_diff,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
9,37,1,-68,472.0,27.01562953785265,0.5644255619365616,3,2,20,2,-76,533.0,31.45033944637541,0.7112862125269174,3,6,0.825767255969539,0.30689751386012976,8,32,101.11193305090578,73.17013114327627,False,15,76,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
10,40,1,-65,491.0,26.572583501349325,0.44457192982935334,2,2,20,2,-76,533.0,31.45033944637541,0.7112862125269174,3,6,0.8560689638527528,0.6419801072023916,51,22,69.00045184810506,43.023702413573425,False,15,76,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
11,42,1,-63,531.0,27.384730176626473,0.40867179245746826,3,3,20,2,-76,533.0,31.45033944637541,0.7112862125269174,3,6,0.08342330658567043,1.4909025505786349,30,15,44.75299980869133,19.800558376555145,False,15,76,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003008.tif,0.1944,3.0
0,24,1,-118,503.0,27.09773872494218,0.4833607756462099,2,4,17,2,-118,526.0,30.504969980288156,0.6893030889992746,5,3,1.195313053915384,0.7102270089377756,18,52,51.31582506812811,25.720275745569,False,57,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
1,24,1,-118,503.0,27.09773872494218,0.4833607756462099,2,4,20,2,-118,541.0,33.959203805043735,0.7943909805964435,5,4,1.131800465580266,0.3727563612788498,11,34,51.9627437690698,25.45595328603825,False,57,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
2,24,1,-118,503.0,27.09773872494218,0.4833607756462099,2,4,29,2,-118,722.0,43.041401809877456,0.8666872945967037,1,5,0.7601018772131081,1.098154879787729,52,18,31.229016839693987,6.572626360852863,False,57,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
3,24,1,-118,503.0,27.09773872494218,0.4833607756462099,2,4,42,2,-103,598.0,31.955939139946395,0.6632070933383071,5,3,0.3961036868540597,0.40191407074939045,4,34,29.355333769342725,2.0000072972478136,True,57,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
4,21,1,-118,646.0,33.51591246510713,0.6788049660991196,3,5,42,2,-103,598.0,31.955939139946395,0.6632070933383071,5,3,1.3365863285266304,0.016916794004103508,43,30,50.88112218116942,22.631836697887163,False,57,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
5,24,1,-118,503.0,27.09773872494218,0.4833607756462099,2,4,42,2,-103,598.0,31.955939139946395,0.6632070933383071,5,3,0.3961036868540597,0.40191407074939045,4,34,29.355333769342725,2.0000072972478136,True,57,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
6,27,1,-118,575.0,30.11861562960989,0.5822153795979697,1,4,42,2,-103,598.0,31.955939139946395,0.6632070933383071,5,3,0.07776523594600482,0.3664865667117253,29,4,42.14196142239591,10.007704455466712,False,57,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
0,24,1,-119,477.0,29.3057701144229,0.7050216638446735,3,2,15,2,-132,667.0,35.471793697324024,0.7344472038897238,2,2,1.358915558411078,1.1479872542431124,46,18,23.644680475005263,0.8683042370910478,False,71,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
1,24,1,-119,477.0,29.3057701144229,0.7050216638446735,3,2,19,2,-130,408.0,25.68312885195932,0.6035262406502955,3,2,0.4943852971769731,1.2119761026419986,35,12,24.243549374734496,1.6227111810031163,True,71,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
2,24,1,-119,477.0,29.3057701144229,0.7050216638446735,3,2,19,2,-130,408.0,25.68312885195932,0.6035262406502955,3,2,0.4943852971769731,1.2119761026419986,35,12,24.243549374734496,1.6227111810031163,True,71,132,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
3,26,1,-117,446.0,26.007885991996204,0.5418200822736076,3,4,19,2,-130,408.0,25.68312885195932,0.6035262406502955,3,2,0.6265149259821798,0.6988756777864582,6,23,25.046937639294068,1.0298717814227085,False,71,132,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
0,10,1,-80,498.0,28.846104144173946,0.6420852868737356,4,3,13,2,-80,530.0,31.682090363455604,0.7298657853799388,2,4,1.5085107538680802,0.515971687213086,45,25,39.33050786173119,13.438381919578237,False,19,80,10,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
1,10,1,-80,498.0,28.846104144173946,0.6420852868737356,4,3,22,2,-67,523.0,28.246396118691248,0.5377157566886007,1,2,0.7931575039886805,0.4811663258806,22,5,36.97314718764753,9.022798817388285,False,19,80,10,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
2,10,1,-80,498.0,28.846104144173946,0.6420852868737356,4,3,23,2,-67,435.0,26.497279098044057,0.6040473801107857,2,3,0.3976003272562658,1.2886512746695322,26,17,25.08182960274168,2.1217760546432234,True,19,80,10,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
3,10,1,-80,498.0,28.846104144173946,0.6420852868737356,4,3,23,2,-67,435.0,26.497279098044057,0.6040473801107857,2,3,0.3976003272562658,1.2886512746695322,26,17,25.08182960274168,2.1217760546432234,True,19,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
4,11,1,-80,492.0,28.33466322112138,0.6218009599132074,3,2,23,2,-67,435.0,26.497279098044057,0.6040473801107857,2,3,1.052474046129606,0.7422083362208314,40,8,47.1074466563384,23.622923175659878,False,19,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
5,14,1,-80,528.0,28.52996488781128,0.5584813355298143,2,3,23,2,-67,435.0,26.497279098044057,0.6040473801107857,2,3,0.8452068114131879,0.15792922659340558,21,58,26.319317300253783,1.418702404390896,False,19,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
0,19,1,-88,609.0,30.26071930675499,0.527999024537292,2,2,9,2,-112,559.0,35.14079601404437,0.812327671444997,4,3,0.653129201169997,1.091730616926836,53,18,25.45260825614407,1.147818280158472,True,51,112,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
1,19,1,-88,609.0,30.26071930675499,0.527999024537292,2,2,10,2,-112,572.0,30.256667576644798,0.6045546985914173,2,2,1.1740937667609996,1.3160322941716684,41,17,42.28552243194346,16.9783279346113,False,51,112,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
2,14,1,-103,529.0,29.261349042203594,0.6081491711911201,2,4,9,2,-112,559.0,35.14079601404437,0.812327671444997,4,3,0.5226008270546942,0.565205870881015,35,6,30.20206376741281,1.296619269501767,False,51,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
3,19,1,-88,609.0,30.26071930675499,0.527999024537292,2,2,9,2,-112,559.0,35.14079601404437,0.812327671444997,4,3,0.653129201169997,1.091730616926836,53,18,25.45260825614407,1.147818280158472,True,51,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
4,20,1,-88,456.0,26.998975872350652,0.5955720013548269,1,2,9,2,-112,559.0,35.14079601404437,0.812327671444997,4,3,1.5358822995871488,0.475084932165033,45,24,44.21416037015137,17.968075524676163,False,51,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
0,13,1,-106,428.0,26.42781313000398,0.6180334735276356,2,4,6,2,-115,527.0,32.29604081307511,0.7594831918101762,6,2,0.2168990525717538,0.5189178091124615,32,6,37.37233931102846,10.436117034005008,False,57,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
1,13,1,-106,428.0,26.42781313000398,0.6180334735276356,2,4,15,2,-104,455.0,25.752574355192817,0.4826548329771399,3,1,0.4911362109546533,0.6559812365116873,35,7,50.6499732225047,25.50982681258482,False,57,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
2,13,1,-106,428.0,26.42781313000398,0.6180334735276356,2,4,17,2,-103,484.0,28.564637539555886,0.6541099826666165,2,1,1.4462970972769957,0.6734689841949466,44,23,21.563001327518442,0.4966963937244202,True,57,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
3,13,1,-106,428.0,26.42781313000398,0.6180334735276356,2,4,18,2,-103,539.0,31.671292516280666,0.7267533195789772,3,2,0.7952329780602114,0.14540628613272633,38,28,37.36338403720518,10.506763405232963,False,57,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
4,13,1,-109,428.0,26.42781313000398,0.6180334735276356,2,4,17,2,-106,484.0,28.564637539555886,0.6541099826666165,2,1,1.4462970972769957,0.6734689841949466,44,23,21.563001327518442,0.4966963937244202,True,57,118,17,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
0,18,1,-63,415.0,23.949333985283776,0.36544904415200463,1,2,6,2,-76,517.0,32.34681820340911,0.7728679082736283,6,2,0.4531953363781592,1.1339425738965887,4,18,21.901581246668382,0.7085191247139935,True,15,76,18,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
1,18,1,-63,415.0,23.949333985283776,0.36544904415200463,1,2,9,2,-76,563.0,34.98553943299529,0.8011811542802028,4,1,0.34011609401582543,0.6314937681637299,56,6,29.833465417617948,3.00000657201115,False,15,76,18,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
2,17,1,-63,341.0,21.042307990233887,0.16795512904825957,1,3,6,2,-76,517.0,32.34681820340911,0.7728679082736283,6,2,0.8443549697709063,0.6035331070887231,52,7,25.55191619295465,2.121918599879708,False,15,76,6,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
3,18,1,-63,415.0,23.949333985283776,0.36544904415200463,1,2,6,2,-76,517.0,32.34681820340911,0.7728679082736283,6,2,0.4531953363781592,1.1339425738965887,4,18,21.901581246668382,0.7085191247139935,True,15,76,6,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
0,16,1,-120,559.0,29.500371921191032,0.5713854608004513,7,1,45,2,-63,538.0,28.68990132146693,0.5478005410072387,2,6,0.5327470975362969,0.28224008532379535,24,3,27.423147310885415,2.02384357716092,True,59,120,16,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
1,11,1,-120,524.0,29.370363304051324,0.6268617403956902,5,3,45,2,-63,538.0,28.68990132146693,0.5478005410072387,2,6,1.1811733287264534,1.1577168823583583,48,11,43.78918776341981,19.10050023781222,False,59,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
2,12,1,-120,634.0,36.65183793282711,0.7934452941254333,3,3,45,2,-63,538.0,28.68990132146693,0.5478005410072387,2,6,1.5117423870561284,0.869983887909854,44,21,25.032224095569415,2.0464256150148534,False,59,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
3,16,1,-120,559.0,29.500371921191032,0.5713854608004513,7,1,45,2,-63,538.0,28.68990132146693,0.5478005410072387,2,6,0.5327470975362969,0.28224008532379535,24,3,27.423147310885415,2.02384357716092,True,59,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
4,19,1,-120,563.0,30.367589658957446,0.6263333352624283,3,3,45,2,-63,538.0,28.68990132146693,0.5478005410072387,2,6,0.4487674318394097,0.9529827382907818,55,39,40.7102344436419,13.213456556892615,False,59,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
5,32,1,-110,595.0,32.893448166830524,0.7107076168816424,5,2,45,2,-63,538.0,28.68990132146693,0.5478005410072387,2,6,0.23114612291937453,0.0,27,0,122.4513750763504,92.11750341195415,False,59,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
6,34,1,-109,493.0,27.30419758070678,0.5344196394420468,4,2,45,2,-63,538.0,28.68990132146693,0.5478005410072387,2,6,1.3868209091659138,0.7337347693065626,17,52,83.92569001250891,60.61960148665595,False,59,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
0,14,1,-86,449.0,28.905136450435464,0.7263610314214821,4,1,32,2,-70,437.0,24.943054567651203,0.4319859587431252,1,5,1.0391246633171,0.21814639370578173,49,2,23.58688490067886,1.0542711609341893,True,25,86,14,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
1,11,1,-86,653.0,32.43563000518366,0.6096270088293825,3,2,32,2,-70,437.0,24.943054567651203,0.4319859587431252,1,5,0.3726450302965385,0.6054762418398143,26,54,36.79832614377747,9.899555539832196,False,25,86,32,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
2,14,1,-86,449.0,28.905136450435464,0.7263610314214821,4,1,32,2,-70,437.0,24.943054567651203,0.4319859587431252,1,5,1.0391246633171,0.21814639370578173,49,2,23.58688490067886,1.0542711609341893,True,25,86,32,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
3,15,1,-86,423.0,26.353690656016912,0.6291853263497097,3,1,32,2,-70,437.0,24.943054567651203,0.4319859587431252,1,5,0.7078902510754044,1.4944199391673572,7,14,23.990412644737496,1.0541211770754284,False,25,86,32,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
4,28,1,-85,459.0,24.38428537192154,0.17201167688379237,3,2,32,2,-70,437.0,24.943054567651203,0.4319859587431252,1,5,1.423284822811721,0.4923551405622315,16,25,26.293632578709918,2.2168800522931202,False,25,86,32,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
5,29,1,-85,456.0,29.175764516079827,0.7262764160250892,1,2,32,2,-70,437.0,24.943054567651203,0.4319859587431252,1,5,0.5323787995970277,0.029651862712124277,24,30,41.57568852447943,15.16110392284303,False,25,86,32,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
0,26,1,-127,470.0,25.02025180694925,0.28740841682071466,4,2,32,2,-112,467.0,26.9967619839935,0.5708113073379356,1,4,0.9889910858591269,0.28175793799618054,20,27,27.92460330018517,2.8971918173069664,False,67,128,26,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003006.tif,0.1944,3.0
1,26,1,-127,470.0,25.02025180694925,0.28740841682071466,4,2,33,2,-112,475.0,28.834044228670074,0.6641555746656426,1,4,1.5262391792527745,0.699706752873126,15,36,28.30356647956018,2.256791746956124,False,67,128,26,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003006.tif,0.1944,3.0
0,12,1,-87,592.0,33.30814160895409,0.731940671081266,3,5,6,2,-87,816.0,41.55499813875089,0.7965227313188129,1,5,0.3000104756297861,0.034908576846166994,27,59,56.58813254785825,20.762360014114964,False,26,87,12,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003007.tif,0.1944,3.0
1,12,1,-87,592.0,33.30814160895409,0.731940671081266,3,5,39,2,-71,559.0,30.201971691392558,0.622505356257769,3,2,1.5693825433776984,0.2730974472150107,15,57,28.017341143851453,2.0530191841599845,False,26,87,12,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003007.tif,0.1944,3.0
2,12,1,-87,592.0,33.30814160895409,0.731940671081266,3,5,40,2,-71,386.0,22.701234558532253,0.2666354367139574,4,3,0.6225366210576821,0.33999839929256126,7,33,27.78869535031041,2.131026328447333,True,26,87,12,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003007.tif,0.1944,3.0
3,12,1,-87,592.0,33.30814160895409,0.731940671081266,3,5,41,2,-71,491.0,27.50129793341451,0.5562627567872229,6,3,0.2509025466178097,0.2921407464198831,3,33,64.06875128482427,34.57597512983478,False,26,87,12,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003007.tif,0.1944,3.0
4,12,1,-87,592.0,33.30814160895409,0.731940671081266,3,5,42,2,-71,476.0,29.505449490193378,0.7116671910251834,4,4,0.0,0.7573239655515502,0,38,82.7717346376466,54.19015465083026,False,26,87,12,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003007.tif,0.1944,3.0
5,12,1,-87,592.0,33.30814160895409,0.731940671081266,3,5,40,2,-71,386.0,22.701234558532253,0.2666354367139574,4,3,0.6225366210576821,0.33999839929256126,7,33,27.78869535031041,2.131026328447333,True,26,87,40,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003007.tif,0.1944,3.0
6,24,1,-87,657.0,36.21259489329546,0.7677803088418267,1,5,40,2,-71,386.0,22.701234558532253,0.2666354367139574,4,3,0.9951354440360491,1.0989319516117373,19,49,65.6012747454392,41.60643292960749,False,26,87,40,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003007.tif,0.1944,3.0
