,p_id,p_f_type,p_start,p_area,p_axis,p_eccentricity,p_neighbor_same,p_neighbor_diff,m_id,m_f_type,m_start,m_area,m_axis,m_eccentricity,m_neighbor_same,m_neighbor_diff,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
0,24,1,-125,612.0,31.28378747138913,0.6017772387553545,3,4,15,2,-125,580.0,36.78267700510138,0.832472327952298,6,1,0.09707358952322252,1.1655193545543536,1,42,55.99696573339009,29.402561712753815,False,14,125,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
1,24,1,-125,612.0,31.28378747138913,0.6017772387553545,3,4,16,2,-125,467.0,30.225506157226388,0.7528851824229795,4,3,0.09707358952322252,0.7284978509020128,1,52,39.53496324788997,12.289602781775692,True,14,125,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
2,24,1,-125,612.0,31.28378747138913,0.6017772387553545,3,4,20,2,-125,493.0,29.121404430939265,0.6674148045762371,4,3,0.245114143385619,1.348014216293449,57,43,37.31179957458508,11.869668723432412,False,14,125,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
3,24,1,-125,612.0,31.28378747138913,0.6017772387553545,3,4,23,2,-125,559.0,34.263666170205255,0.789712621571416,2,3,0.7508957621190966,0.1273469916050911,52,32,53.785955996516144,24.011553719043842,False,14,125,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
4,18,1,-125,652.0,37.916414960032306,0.8143719696839603,4,2,16,2,-125,467.0,30.225506157226388,0.7528851824229795,4,3,0.9184062955601991,0.8440467340771751,10,39,25.179113368253972,2.1544312547285864,False,14,125,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
5,24,1,-125,612.0,31.28378747138913,0.6017772387553545,3,4,16,2,-125,467.0,30.225506157226388,0.7528851824229795,4,3,0.09707358952322252,0.7284978509020128,1,52,39.53496324788997,12.289602781775692,True,14,125,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
6,39,1,-124,364.0,22.83712827042705,0.44813834128669333,3,3,16,2,-125,467.0,30.225506157226388,0.7528851824229795,4,3,0.4794493575440413,0.16318088982673684,55,31,27.60354189262693,1.588857654912251,False,14,125,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003007.tif,0.1944,3.0
0,24,1,-118,550.0,29.23261814617687,0.5639739730884911,2,4,16,2,-118,538.0,30.561841534260456,0.6757622874262139,3,2,1.4058515511956198,1.1332345966588733,16,41,69.49818810528724,45.962754060835444,False,7,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
1,24,1,-118,550.0,29.23261814617687,0.5639739730884911,2,4,17,2,-118,506.0,29.805885253264346,0.6852808258537038,4,3,1.4058515511956198,0.8134873056803125,16,51,51.067818275405436,26.237170172058875,False,7,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
2,24,1,-118,550.0,29.23261814617687,0.5639739730884911,2,4,20,2,-118,551.0,33.79518964238285,0.7826569408786156,2,4,1.1216710336986488,0.44467957000936886,11,35,51.72639560538403,24.760496265110838,False,7,118,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
