,p_id,p_f_type,p_start,p_area,p_axis,p_eccentricity,p_neighbor_same,p_neighbor_diff,m_id,m_f_type,m_start,m_area,m_axis,m_eccentricity,m_neighbor_same,m_neighbor_diff,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
0,16,1,-237,1180.0,43.57772648259687,0.607693170076287,1,2,11,2,-237,912.0,39.63955442315584,0.6668301698613588,2,2,1.53725113883662,0.8778961000969208,15,38,38.327314529273885,4.268648464847577,False,26,237,16,YAV2104xYAV2105_005_05_rigid_004004.tif,0.1296,2.0
1,16,1,-237,1180.0,43.57772648259687,0.607693170076287,1,2,15,2,-237,1618.0,57.06360014914534,0.7698021646661513,2,2,0.254523665014482,0.5580770304343562,27,6,67.79953385661763,20.223160345325386,False,26,237,16,YAV2104xYAV2105_005_05_rigid_004004.tif,0.1296,2.0
0,9,1,-227,1266.0,44.78755307856201,0.5926192364631913,1,1,8,2,-227,1612.0,60.286044225005575,0.8188852499964141,1,1,1.4813521158302656,0.3888652066010329,14,4,77.96692212275671,33.19508933042588,False,16,227,8,YAV2104xYAV2105_005_12_rigid_003006.tif,0.1296,2.0
0,20,1,-228,1131.0,42.20750697130187,0.5808498555351598,2,2,21,2,-212,967.0,37.039959921983844,0.42622488047096413,2,2,1.4002878338240636,1.3021001278788304,16,47,45.60746679110682,12.029256597577117,False,29,240,20,YAV2104xYAV2105_005_16_rigid_004009.tif,0.1296,2.0
1,20,1,-228,1131.0,42.20750697130187,0.5808498555351598,2,2,22,2,-212,1050.0,38.32857097546719,0.3984039564424504,1,4,0.5168316373898807,1.0948735971954529,24,49,47.33323079549377,6.630614075593528,False,29,240,20,YAV2104xYAV2105_005_16_rigid_004009.tif,0.1296,2.0
0,10,1,-235,1292.0,45.258903462204735,0.584523100975296,2,1,17,2,-235,1667.0,64.01850448621049,0.849214793474563,1,3,1.0647834610904239,0.8030285127119536,49,21,51.56337799150902,9.014501303471015,False,24,235,17,YAV2104xYAV2105_005_19_rigid_004008.tif,0.1296,2.0
1,19,1,-235,1507.0,56.03500988044964,0.7873825870602373,1,2,17,2,-235,1667.0,64.01850448621049,0.849214793474563,1,3,1.1436147563686425,0.9081074374866036,12,49,34.11975496351277,1.3053189907702145,False,24,235,17,YAV2104xYAV2105_005_19_rigid_004008.tif,0.1296,2.0
2,24,1,-235,1569.0,55.66086317904194,0.762243742641035,1,2,17,2,-235,1667.0,64.01850448621049,0.849214793474563,1,3,0.47050309222241793,0.020837973075217064,5,59,58.61570576194459,6.922478423137967,False,24,235,17,YAV2104xYAV2105_005_19_rigid_004008.tif,0.1296,2.0
0,31,1,-216,1137.0,40.01287453588492,0.4067701157678997,1,4,7,2,-230,1093.0,43.531292220142056,0.6739119902248357,2,1,0.8041057114488599,0.4161610745224906,8,34,76.66915884357161,36.161517442281415,False,19,230,31,YAV2104xYAV2105_005_20_rigid_003001.tif,0.1296,2.0
1,31,1,-216,1137.0,40.01287453588492,0.4067701157678997,1,4,10,2,-230,1636.0,49.29668353677441,0.5084884689367798,3,1,0.19033078366157288,0.9409790373350599,2,20,49.27784978252998,5.399282807397577,False,19,230,31,YAV2104xYAV2105_005_20_rigid_003001.tif,0.1296,2.0
2,31,1,-216,1137.0,40.01287453588492,0.4067701157678997,1,4,14,2,-230,1257.0,51.908415601573616,0.8014176031489939,4,2,0.6198652778598737,1.138471341000626,53,12,34.591754141575606,2.121331013733407,True,19,230,31,YAV2104xYAV2105_005_20_rigid_003001.tif,0.1296,2.0
3,31,1,-216,1137.0,40.01287453588492,0.4067701157678997,1,4,23,2,-230,1483.0,52.63085264676456,0.7237103281507351,3,3,1.2996745847230837,0.9179641501953295,42,20,99.21847992097979,59.262611728168814,False,19,230,31,YAV2104xYAV2105_005_20_rigid_003001.tif,0.1296,2.0
4,31,1,-216,1137.0,40.01287453588492,0.4067701157678997,1,4,14,2,-230,1257.0,51.908415601573616,0.8014176031489939,4,2,0.6198652778598737,1.138471341000626,53,12,34.591754141575606,2.121331013733407,True,19,230,14,YAV2104xYAV2105_005_20_rigid_003001.tif,0.1296,2.0
5,32,1,-216,1316.0,46.36603029196217,0.619768596192914,2,3,14,2,-230,1257.0,51.908415601573616,0.8014176031489939,4,2,1.409793079557085,0.4491484896883544,43,25,57.31693311532276,15.93208709700228,False,19,230,14,YAV2104xYAV2105_005_20_rigid_003001.tif,0.1296,2.0
0,13,1,-203,1155.0,49.886304678002105,0.7979717153458727,1,4,16,2,-203,1200.0,47.25732864526289,0.7268361620905317,2,1,0.25296056571833603,1.1826186825759115,33,18,39.845817511794706,3.699371409113174,False,3,203,16,YAV2104xYAV2105_005_20_rigid_003009.tif,0.1296,2.0
0,12,1,-217,1512.0,54.80368730835142,0.7564234713056142,1,2,14,2,-217,1158.0,43.90493698077231,0.6346126476677827,3,1,0.03363819688792091,0.9315254583048009,59,39,61.573680602029455,15.674245462731582,False,6,217,14,YAV2104xYAV2105_005_20_rigid_003014.tif,0.1296,2.0
0,22,1,-212,1219.0,42.291089227834604,0.4901810559605117,2,2,20,2,-223,1252.0,46.290874518040475,0.6637383715650261,1,1,1.4932220285413607,0.7738439201845866,45,22,74.86338217643787,36.17663416781094,False,18,229,20,20221225_vd_02_27_R3D_rigid_003001.tif,0.1296,2.0
