,p_id,p_f_type,p_start,p_area,p_axis,p_eccentricity,p_neighbor_same,p_neighbor_diff,m_id,m_f_type,m_start,m_area,m_axis,m_eccentricity,m_neighbor_same,m_neighbor_diff,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
0,5,1,-194,1340.0,44.36506699335467,0.47140793883010024,0,3,6,2,-194,1175.0,45.291612205809244,0.6783809414022524,2,1,0.4588976677277339,0.3848457807425163,25,55,67.02191003183528,20.14769364310436,False,13,194,6,YAV2104xYAV2105_005_05_rigid_003008.tif,0.1296,2.0
0,16,1,-237,1241.0,44.943041777273635,0.6171819086691185,1,3,8,2,-237,1176.0,45.108286801059094,0.6735341164093994,3,2,1.0214422166239705,0.29871351274195357,10,33,75.80289603329841,33.44723835677006,False,56,237,16,YAV2104xYAV2105_005_05_rigid_004004.tif,0.1296,2.0
1,16,1,-237,1241.0,44.943041777273635,0.6171819086691185,1,3,11,2,-237,918.0,39.61101550735207,0.6637149808910466,2,2,1.3174431221657597,0.8518986239144786,17,38,37.973916053269605,4.378326230232428,False,56,237,16,YAV2104xYAV2105_005_05_rigid_004004.tif,0.1296,2.0
2,16,1,-237,1241.0,44.943041777273635,0.6171819086691185,1,3,15,2,-237,1678.0,59.9993310082517,0.7980374892622891,3,3,0.2787005190064695,0.3764445162679497,27,4,67.58216086644586,17.346471916637945,False,56,237,16,YAV2104xYAV2105_005_05_rigid_004004.tif,0.1296,2.0
0,15,1,-204,1154.0,42.33970461405561,0.568593982859692,1,2,6,2,-215,1313.0,46.09518936352394,0.6094350679323679,1,1,1.2815794740415518,0.5862063061540641,12,35,49.899929153422036,9.105017328106552,False,34,215,15,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
1,15,1,-204,1154.0,42.33970461405561,0.568593982859692,1,2,7,2,-215,1368.0,49.55478698732217,0.6965018234243913,1,3,0.8878250446514628,0.8801313713192522,21,50,42.16498250053127,1.1138703068425457,True,34,215,15,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
2,14,1,-204,1189.0,45.61809143760084,0.6768842608499721,2,1,7,2,-215,1368.0,49.55478698732217,0.6965018234243913,1,3,1.56422585366505,0.8883671867988365,15,38,34.68720138341798,0.7129802187228316,False,34,215,7,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
3,15,1,-204,1154.0,42.33970461405561,0.568593982859692,1,2,7,2,-215,1368.0,49.55478698732217,0.6965018234243913,1,3,0.8878250446514628,0.8801313713192522,21,50,42.16498250053127,1.1138703068425457,True,34,215,7,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
4,17,1,-190,1208.0,42.65844789743164,0.5274618538677434,1,1,7,2,-215,1368.0,49.55478698732217,0.6965018234243913,1,3,1.1183034930000926,0.08716073839306349,11,30,134.87537043516468,91.64897417410353,False,34,215,7,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
0,2,1,-211,1438.0,53.139266815212686,0.7581726189286285,1,1,10,2,-199,1053.0,44.52406298723749,0.728789424768279,1,3,0.20290184337380746,0.08260241000570234,32,29,46.638258397002595,0.41674339832789237,False,30,211,10,YAV2104xYAV2105_005_06_rigid_003009.tif,0.1296,2.0
1,3,1,-211,1218.0,45.80063284382615,0.6710620269238501,2,2,10,2,-199,1053.0,44.52406298723749,0.728789424768279,1,3,0.632866369677465,1.3712165837237256,23,13,34.24584512734553,0.4977175454717184,False,30,211,10,YAV2104xYAV2105_005_06_rigid_003009.tif,0.1296,2.0
2,7,1,-211,1273.0,47.21793696457951,0.6819904116225838,1,2,10,2,-199,1053.0,44.52406298723749,0.728789424768279,1,3,0.036278081186234434,1.0120591447156166,30,10,59.631059726419956,17.055278138767274,False,30,211,10,YAV2104xYAV2105_005_06_rigid_003009.tif,0.1296,2.0
0,8,1,-201,1391.0,48.155185850373286,0.6391816078843114,1,1,2,2,-215,1709.0,58.59715977857004,0.7714212935357749,0,1,1.0962075701200753,0.21336405164371985,19,57,56.90114193047933,10.055573462576636,False,34,215,8,YAV2104xYAV2105_005_09_rigid_003001.tif,0.1296,2.0
0,6,1,-195,1108.0,40.0978881086017,0.4715910466064001,1,1,9,2,-192,1168.0,45.57218824954671,0.6948486178798972,1,1,0.6144530184884447,0.7035642719788142,24,37,35.674373666630295,0.7702206215255536,True,39,220,6,YAV2104xYAV2105_005_09_rigid_004009.tif,0.1296,2.0
1,6,1,-195,1108.0,40.0978881086017,0.4715910466064001,1,1,9,2,-192,1168.0,45.57218824954671,0.6948486178798972,1,1,0.6144530184884447,0.7035642719788142,24,37,35.674373666630295,0.7702206215255536,True,39,220,9,YAV2104xYAV2105_005_09_rigid_004009.tif,0.1296,2.0
0,18,1,-195,1251.0,41.62100124965491,0.37936711978380955,1,2,10,2,-196,1421.0,48.079985452006326,0.61912595054898,2,1,0.04767007106278731,0.6993124069869738,30,37,49.260256058395505,7.828682112848618,False,15,196,18,YAV2104xYAV2105_005_12_rigid_003008.tif,0.1296,2.0
1,18,1,-195,1251.0,41.62100124965491,0.37936711978380955,1,2,21,2,-183,1237.0,42.14952237645223,0.4540891394025552,0,2,1.1019981709841775,0.29839508724391095,19,26,120.73751282778441,80.43893983868684,False,15,196,18,YAV2104xYAV2105_005_12_rigid_003008.tif,0.1296,2.0
