,p_id,p_f_type,p_start,p_area,p_axis,p_eccentricity,p_neighbor_same,p_neighbor_diff,m_id,m_f_type,m_start,m_area,m_axis,m_eccentricity,m_neighbor_same,m_neighbor_diff,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
0,7,1,-185,1270.0,47.46278530322306,0.6947177585600776,1,3,8,2,-185,1133.0,43.143979743076066,0.6201686963904984,2,1,0.981328978772126,1.0136934641542412,20,10,82.39341859485722,44.00470561609232,False,44,185,8,YAV2104xYAV2105_005_02_rigid_003003.tif,0.1296,2.0
0,5,1,-194,1617.0,52.43898079214716,0.6518795164637798,0,3,6,2,-194,1062.0,45.06591537158206,0.738359581666325,2,3,1.5208044220715111,0.3031745483918602,15,56,70.28250601574581,26.070179785724417,False,53,194,6,YAV2104xYAV2105_005_05_rigid_003008.tif,0.1296,2.0
1,10,1,-160,1086.0,41.71694645246162,0.6029582628355129,1,1,6,2,-194,1062.0,45.06591537158206,0.738359581666325,2,3,0.0,0.1169239613928239,0,30,103.53860435151067,62.22607915082449,False,53,194,6,YAV2104xYAV2105_005_05_rigid_003008.tif,0.1296,2.0
2,11,1,-160,1017.0,40.14262845395293,0.5886590934199736,1,1,6,2,-194,1062.0,45.06591537158206,0.738359581666325,2,3,1.2723841272499132,0.5245178884471158,17,34,127.52370660269341,89.97508447974423,False,53,194,6,YAV2104xYAV2105_005_05_rigid_003008.tif,0.1296,2.0
0,16,1,-237,1346.0,48.18223160497166,0.6726602438111603,1,3,8,2,-237,1184.0,45.940656690769735,0.6922650767128954,2,2,0.8878958762524922,0.22470239930837677,9,32,75.42555188798055,32.027011080177175,False,96,237,16,YAV2104xYAV2105_005_05_rigid_004004.tif,0.1296,2.0
1,16,1,-237,1346.0,48.18223160497166,0.6726602438111603,1,3,11,2,-237,994.0,40.64327068685276,0.6311372953138504,2,2,1.548707789054468,0.7065457542566342,15,37,38.19575508165629,2.924472151797996,False,96,237,16,YAV2104xYAV2105_005_05_rigid_004004.tif,0.1296,2.0
2,16,1,-237,1346.0,48.18223160497166,0.6726602438111603,1,3,15,2,-237,1612.0,60.26917834352276,0.8193834710577109,2,2,0.2574690894535565,0.3328885542194165,27,4,66.59159170198784,15.54951287109227,False,96,237,16,YAV2104xYAV2105_005_05_rigid_004004.tif,0.1296,2.0
0,10,1,-187,1351.0,50.23806781336639,0.7258190605056583,1,1,13,2,-162,1211.0,43.57894878039884,0.5786905025487413,1,1,0.10021926964566763,1.2436811865164668,28,42,171.98753650900485,129.13355501007413,False,46,187,13,YAV2104xYAV2105_005_06_rigid_003002.tif,0.1296,2.0
0,15,1,-204,1193.0,42.80903646627414,0.5555287656955389,1,2,6,2,-215,1359.0,46.07290075248372,0.5707381602854193,1,1,1.3599210754185607,0.6653106303959122,13,36,50.06088604137135,9.284385763622907,False,74,215,15,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
1,15,1,-204,1193.0,42.80903646627414,0.5555287656955389,1,2,7,2,-215,1333.0,50.06131824433151,0.7318688571794987,1,3,0.7726387165767075,0.7951467003432953,22,51,44.697421485047045,3.0172918804920283,True,74,215,15,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
2,14,1,-204,1287.0,47.75438973335846,0.6887771712398705,2,1,7,2,-215,1333.0,50.06131824433151,0.7318688571794987,1,3,1.210676267310972,1.297155561616787,12,42,35.367009928033134,1.4271156353440178,False,74,215,7,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
3,15,1,-204,1193.0,42.80903646627414,0.5555287656955389,1,2,7,2,-215,1333.0,50.06131824433151,0.7318688571794987,1,3,0.7726387165767075,0.7951467003432953,22,51,44.697421485047045,3.0172918804920283,True,74,215,7,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
4,17,1,-190,1286.0,44.45380743646158,0.5570554249145737,1,1,7,2,-215,1333.0,50.06131824433151,0.7318688571794987,1,3,0.7929288711470206,0.18547516606410674,8,31,134.95426203059984,89.54384631497321,False,74,215,7,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
0,14,1,-177,1326.0,47.30933617399752,0.6527892502735597,2,1,10,2,-199,1092.0,45.23607711012621,0.7245091284312566,1,5,1.2746420571576447,1.090898607928823,12,41,32.53847015260711,0.03745137767043616,True,70,211,14,YAV2104xYAV2105_005_06_rigid_003009.tif,0.1296,2.0
1,2,1,-211,1524.0,54.511559506649064,0.7529142360724604,2,1,10,2,-199,1092.0,45.23607711012621,0.7245091284312566,1,5,0.27555338644502037,0.07136143800475203,33,29,48.58959719630429,2.3649670749090026,False,70,211,10,YAV2104xYAV2105_005_06_rigid_003009.tif,0.1296,2.0
2,3,1,-211,1214.0,47.48402054650945,0.7250350497718523,2,2,10,2,-199,1092.0,45.23607711012621,0.7245091284312566,1,5,0.4624286644489004,1.3698436933911833,25,13,35.03118519796054,1.2813166681658363,False,70,211,10,YAV2104xYAV2105_005_06_rigid_003009.tif,0.1296,2.0
3,7,1,-211,1306.0,48.987044854215675,0.7196624812680824,1,3,10,2,-199,1092.0,45.23607711012621,0.7245091284312566,1,5,0.1300649840629715,0.9269964895810406,31,9,59.91708948473355,16.89564189226159,False,70,211,10,YAV2104xYAV2105_005_06_rigid_003009.tif,0.1296,2.0
4,14,1,-177,1326.0,47.30933617399752,0.6527892502735597,2,1,10,2,-199,1092.0,45.23607711012621,0.7245091284312566,1,5,1.2746420571576447,1.090898607928823,12,41,32.53847015260711,0.03745137767043616,True,70,211,10,YAV2104xYAV2105_005_06_rigid_003009.tif,0.1296,2.0
5,15,1,-177,1339.0,47.05346062302568,0.6191754094539212,1,2,10,2,-199,1092.0,45.23607711012621,0.7245091284312566,1,5,0.19035096489842712,0.6742085520425629,2,52,53.12039852934329,9.204832708625723,False,70,211,10,YAV2104xYAV2105_005_06_rigid_003009.tif,0.1296,2.0
0,18,1,-150,1092.0,42.54703341978189,0.6327523323039405,1,4,3,2,-228,2026.0,67.3581373400896,0.8150157944860292,1,3,0.5382821750794395,0.9080088548408467,54,39,61.933777654815835,19.001715751134267,False,87,228,18,YAV2104xYAV2105_005_07_rigid_003002.tif,0.1296,2.0
1,18,1,-150,1092.0,42.54703341978189,0.6327523323039405,1,4,4,2,-228,1348.0,50.227699081125394,0.7182730028287073,4,2,1.4241121860677017,1.4280051189785632,43,16,34.548807272211896,3.660363524708871,False,87,228,18,YAV2104xYAV2105_005_07_rigid_003002.tif,0.1296,2.0
2,18,1,-150,1092.0,42.54703341978189,0.6327523323039405,1,4,5,2,-228,1565.0,57.41227845106192,0.7937595705500917,3,1,0.14745840964793144,0.6515923749326195,31,7,50.10164856419546,5.291521543775691,False,87,228,18,YAV2104xYAV2105_005_07_rigid_003002.tif,0.1296,2.0
3,18,1,-150,1092.0,42.54703341978189,0.6327523323039405,1,4,7,2,-228,1285.0,47.26263994201556,0.6643437305174635,5,1,0.6293848118449357,0.08295680560593333,36,28,63.16855441234722,20.029375333909684,True,87,228,18,YAV2104xYAV2105_005_07_rigid_003002.tif,0.1296,2.0
4,18,1,-150,1092.0,42.54703341978189,0.6327523323039405,1,4,7,2,-228,1285.0,47.26263994201556,0.6643437305174635,5,1,0.6293848118449357,0.08295680560593333,36,28,63.16855441234722,20.029375333909684,True,87,228,7,YAV2104xYAV2105_005_07_rigid_003002.tif,0.1296,2.0
0,8,1,-201,1363.0,47.99431633736424,0.6508491676634137,1,1,2,2,-215,1770.0,59.49520530920331,0.768753617493803,0,1,1.1007329425662622,0.30265701785398047,19,56,55.95643937032142,7.142297690793579,False,74,215,8,YAV2104xYAV2105_005_09_rigid_003001.tif,0.1296,2.0
0,5,1,-144,1465.0,55.47186987516088,0.7931874502970231,0,3,6,2,-144,1037.0,40.98616391021524,0.6116722521371868,4,1,0.6000183419682874,0.0,23,0,64.24539960790408,21.005108064875703,False,3,144,6,YAV2104xYAV2105_005_09_rigid_003002.tif,0.1296,2.0
0,14,1,-178,917.0,37.63268683266392,0.5560502453445103,1,4,6,2,-208,1122.0,44.90657946199939,0.7034992576201675,4,2,0.053385488234620304,1.5004180660335926,59,44,34.32516426647562,0.3548737948522813,True,67,208,14,YAV2104xYAV2105_005_09_rigid_003005.tif,0.1296,2.0
1,14,1,-178,917.0,37.63268683266392,0.5560502453445103,1,4,9,2,-208,1485.0,54.88508637174291,0.7764179915770191,3,2,1.0968624700043295,0.2158243520964187,49,32,50.73954015405563,7.646937238626935,False,67,208,14,YAV2104xYAV2105_005_09_rigid_003005.tif,0.1296,2.0
2,14,1,-178,917.0,37.63268683266392,0.5560502453445103,1,4,17,2,-166,912.0,37.774528235438666,0.5737885299796319,2,3,1.2358075222640714,0.03566647214128871,18,59,48.80179019017979,13.400300778357762,False,67,208,14,YAV2104xYAV2105_005_09_rigid_003005.tif,0.1296,2.0
3,14,1,-178,917.0,37.63268683266392,0.5560502453445103,1,4,19,2,-147,859.0,34.738922804060586,0.41917782422734834,3,2,0.9732553874509495,0.34613138083198525,10,33,31.921523091069673,0.7952240504446024,False,67,208,14,YAV2104xYAV2105_005_09_rigid_003005.tif,0.1296,2.0
4,14,1,-178,917.0,37.63268683266392,0.5560502453445103,1,4,6,2,-208,1122.0,44.90657946199939,0.7034992576201675,4,2,0.053385488234620304,1.5004180660335926,59,44,34.32516426647562,0.3548737948522813,True,67,208,6,YAV2104xYAV2105_005_09_rigid_003005.tif,0.1296,2.0
5,15,1,-178,1204.0,43.20040819411947,0.559250850347396,1,2,6,2,-208,1122.0,44.90657946199939,0.7034992576201675,4,2,1.5234238309808428,1.1401204211710692,14,48,60.992541393743615,24.085066613759228,False,67,208,6,YAV2104xYAV2105_005_09_rigid_003005.tif,0.1296,2.0
0,11,1,-153,1108.0,45.54750672266744,0.728763810213188,1,2,4,2,-178,1112.0,46.16952419480404,0.7459419908061145,1,4,0.12462395950579896,0.15783226343671375,29,28,53.846995877800076,7.62420438257066,False,37,178,11,YAV2104xYAV2105_005_09_rigid_004008.tif,0.1296,2.0
1,11,1,-153,1108.0,45.54750672266744,0.728763810213188,1,2,6,2,-178,1264.0,52.90971223914381,0.8121450838289532,1,3,0.9620592041279741,1.1271930421792495,20,41,31.507722567684738,0.8947281738630339,True,37,178,11,YAV2104xYAV2105_005_09_rigid_004008.tif,0.1296,2.0
2,8,1,-164,1274.0,43.13121595341419,0.4815011265261506,1,2,6,2,-178,1264.0,52.90971223914381,0.8121450838289532,1,3,1.2631981222027981,0.8470311056325084,47,20,121.78380360932182,85.37644823991457,False,37,178,6,YAV2104xYAV2105_005_09_rigid_004008.tif,0.1296,2.0
3,10,1,-153,1002.0,41.9049310781516,0.6794708961715932,2,2,6,2,-178,1264.0,52.90971223914381,0.8121450838289532,1,3,0.07388428794360363,0.6442264460710301,1,36,59.97575404370997,17.626132257643956,False,37,178,6,YAV2104xYAV2105_005_09_rigid_004008.tif,0.1296,2.0
4,11,1,-153,1108.0,45.54750672266744,0.728763810213188,1,2,6,2,-178,1264.0,52.90971223914381,0.8121450838289532,1,3,0.9620592041279741,1.1271930421792495,20,41,31.507722567684738,0.8947281738630339,True,37,178,6,YAV2104xYAV2105_005_09_rigid_004008.tif,0.1296,2.0
0,6,1,-195,1184.0,42.32816914325162,0.5381106670623768,1,1,9,2,-192,1180.0,45.44290054400976,0.6826129562606907,1,1,0.6835489611174301,0.7926253951412945,23,38,36.31841301061761,0.7269780983795825,True,79,220,6,YAV2104xYAV2105_005_09_rigid_004009.tif,0.1296,2.0
1,6,1,-195,1184.0,42.32816914325162,0.5381106670623768,1,1,9,2,-192,1180.0,45.44290054400976,0.6826129562606907,1,1,0.6835489611174301,0.7926253951412945,23,38,36.31841301061761,0.7269780983795825,True,79,220,9,YAV2104xYAV2105_005_09_rigid_004009.tif,0.1296,2.0
0,10,1,-153,1854.0,64.11766135765339,0.8161533185321977,0,4,12,2,-153,1445.0,50.86168231066637,0.6913094142491605,1,1,0.15541669304493322,0.49097755917296837,28,54,68.59955516776166,17.065363682299008,False,12,153,12,YAV2104xYAV2105_005_11_rigid_003004.tif,0.1296,2.0
0,15,1,-208,1436.0,50.102992327152236,0.6773745110266274,5,2,25,2,-179,1165.0,45.65501552435407,0.6958001496716639,5,2,1.2119315859228053,0.4179189270783237,42,55,105.77723022024902,67.62000661059423,False,67,208,15,YAV2104xYAV2105_005_11_rigid_004007.tif,0.1296,2.0
1,15,1,-208,1436.0,50.102992327152236,0.6773745110266274,5,2,28,2,-149,1348.0,48.24130279626693,0.6667528569539535,3,3,0.5342617010422286,0.5347750635791026,36,54,49.80752750985349,6.496583327181877,True,67,208,15,YAV2104xYAV2105_005_11_rigid_004007.tif,0.1296,2.0
2,10,1,-208,1511.0,50.818801019142384,0.6592957217829349,2,3,28,2,-149,1348.0,48.24130279626693,0.6667528569539535,3,3,0.5249845377210036,1.1201036468634438,54,11,60.75657413988146,17.833163518979884,False,67,208,28,YAV2104xYAV2105_005_11_rigid_004007.tif,0.1296,2.0
3,15,1,-208,1436.0,50.102992327152236,0.6773745110266274,5,2,28,2,-149,1348.0,48.24130279626693,0.6667528569539535,3,3,0.5342617010422286,0.5347750635791026,36,54,49.80752750985349,6.496583327181877,True,67,208,28,YAV2104xYAV2105_005_11_rigid_004007.tif,0.1296,2.0
4,23,1,-185,1290.0,41.94651001037733,0.3555947465112613,2,2,28,2,-149,1348.0,48.24130279626693,0.6667528569539535,3,3,1.484514138349244,1.390633917324747,14,43,77.81255608759453,40.41465260759035,False,67,208,28,YAV2104xYAV2105_005_11_rigid_004007.tif,0.1296,2.0
0,6,1,-178,1520.0,54.39526106363244,0.7469844991371113,1,3,24,2,-153,1132.0,46.34664325373101,0.7350947950289487,2,2,1.567667617992611,1.129274986773659,16,41,34.206763782464314,2.02503259239028,False,37,178,24,YAV2104xYAV2105_005_12_rigid_003005.tif,0.1296,2.0
1,10,1,-178,1324.0,50.22181993591584,0.7355379375244065,2,5,24,2,-153,1132.0,46.34664325373101,0.7350947950289487,2,2,0.2848290073955191,0.6861218990720124,56,52,62.786787480851785,18.47793855112491,False,37,178,24,YAV2104xYAV2105_005_12_rigid_003005.tif,0.1296,2.0
0,7,1,-167,1011.0,42.76076463249456,0.6990268029846735,1,5,16,2,-154,1053.0,39.0736062581067,0.4647082103254901,3,2,1.3476185272129255,0.08308061036610104,43,31,33.81613446659303,0.9552002994253286,False,26,167,7,YAV2104xYAV2105_005_12_rigid_003007.tif,0.1296,2.0
1,7,1,-167,1011.0,42.76076463249456,0.6990268029846735,1,5,17,2,-154,1288.0,44.992733951472296,0.5826679709866796,4,1,0.47278978398659754,0.7050595200201221,35,7,63.59771949731937,26.754930434626765,False,26,167,7,YAV2104xYAV2105_005_12_rigid_003007.tif,0.1296,2.0
2,7,1,-167,1011.0,42.76076463249456,0.6990268029846735,1,5,18,2,-150,1060.0,41.602801778896655,0.6188884338047714,5,1,0.12421972735398112,1.3916109978043256,28,16,42.297670644830916,3.591537132036828,True,26,167,7,YAV2104xYAV2105_005_12_rigid_003007.tif,0.1296,2.0
3,7,1,-167,1011.0,42.76076463249456,0.6990268029846735,1,5,20,2,-148,1292.0,43.59853239549028,0.48768005877293413,2,2,0.6259311648021195,1.343896360853968,6,47,42.26453564856512,4.242721257569269,False,26,167,7,YAV2104xYAV2105_005_12_rigid_003007.tif,0.1296,2.0
4,7,1,-167,1011.0,42.76076463249456,0.6990268029846735,1,5,21,2,-148,1188.0,41.60555090775648,0.47953021787443006,5,1,0.9996713646224822,1.0737698848579387,19,10,37.006493446254304,3.207365286611262,False,26,167,7,YAV2104xYAV2105_005_12_rigid_003007.tif,0.1296,2.0
5,7,1,-167,1011.0,42.76076463249456,0.6990268029846735,1,5,18,2,-150,1060.0,41.602801778896655,0.6188884338047714,5,1,0.12421972735398112,1.3916109978043256,28,16,42.297670644830916,3.591537132036828,True,26,167,18,YAV2104xYAV2105_005_12_rigid_003007.tif,0.1296,2.0
0,18,1,-195,1289.0,42.17656719577926,0.3721842582740173,3,3,10,2,-196,1480.0,48.38225341278346,0.5867985262836932,4,3,0.1240660132820941,0.7136216250195022,31,37,48.380056869843244,6.364492994095783,False,55,196,18,YAV2104xYAV2105_005_12_rigid_003008.tif,0.1296,2.0
1,18,1,-195,1289.0,42.17656719577926,0.3721842582740173,3,3,21,2,-183,1355.0,45.69679038288346,0.5587000589569207,2,2,1.1143320811304958,0.0765381834817398,19,29,119.93811932980569,77.58996122496556,False,55,196,18,YAV2104xYAV2105_005_12_rigid_003008.tif,0.1296,2.0
2,18,1,-195,1289.0,42.17656719577926,0.3721842582740173,3,3,23,2,-179,1277.0,48.43706919560924,0.7175267692104154,4,3,0.598584350271425,0.5070502037799205,24,35,71.56751436166239,29.222815488164663,True,55,196,18,YAV2104xYAV2105_005_12_rigid_003008.tif,0.1296,2.0
3,18,1,-195,1289.0,42.17656719577926,0.3721842582740173,3,3,23,2,-179,1277.0,48.43706919560924,0.7175267692104154,4,3,0.598584350271425,0.5070502037799205,24,35,71.56751436166239,29.222815488164663,True,55,196,23,YAV2104xYAV2105_005_12_rigid_003008.tif,0.1296,2.0
4,19,1,-195,1346.0,45.52490768551798,0.552337564395309,3,2,23,2,-179,1277.0,48.43706919560924,0.7175267692104154,4,3,0.7904367625437496,0.8240707062253954,22,38,100.33310041942428,59.12633983987595,False,55,196,23,YAV2104xYAV2105_005_12_rigid_003008.tif,0.1296,2.0
5,26,1,-158,1309.0,44.399619461932346,0.528500955492045,3,3,23,2,-179,1277.0,48.43706919560924,0.7175267692104154,4,3,0.3469412028083534,0.32518505626985394,56,33,122.90028523542432,77.61779077930952,False,55,196,23,YAV2104xYAV2105_005_12_rigid_003008.tif,0.1296,2.0
0,11,1,-152,1294.0,44.130872829523845,0.5167073283308712,2,2,4,2,-167,1552.0,51.0307918392957,0.6469230153805522,2,2,1.3020473716994072,1.4858939582327926,12,44,72.75336444804765,33.80231097615299,False,26,167,11,YAV2104xYAV2105_005_13_rigid_003003.tif,0.1296,2.0
1,11,1,-152,1294.0,44.130872829523845,0.5167073283308712,2,2,5,2,-167,1103.0,43.54325182757542,0.6650893429578235,2,3,1.3936103816113647,0.8531650192494968,16,51,42.7523818717069,3.601776931421214,True,26,167,11,YAV2104xYAV2105_005_13_rigid_003003.tif,0.1296,2.0
2,8,1,-167,2070.0,64.17380878310288,0.767742972160199,2,2,5,2,-167,1103.0,43.54325182757542,0.6650893429578235,2,3,0.4365279643144415,0.0940586615958074,25,1,87.40226545089446,37.1618302804678,False,26,167,5,YAV2104xYAV2105_005_13_rigid_003003.tif,0.1296,2.0
3,10,1,-152,1248.0,44.790146546652274,0.6043122094281709,2,2,5,2,-167,1103.0,43.54325182757542,0.6650893429578235,2,3,1.5663397310292257,0.764020665958006,15,38,37.0363392716561,3.954909211391723,False,26,167,5,YAV2104xYAV2105_005_13_rigid_003003.tif,0.1296,2.0
4,11,1,-152,1294.0,44.130872829523845,0.5167073283308712,2,2,5,2,-167,1103.0,43.54325182757542,0.6650893429578235,2,3,1.3936103816113647,0.8531650192494968,16,51,42.7523818717069,3.601776931421214,True,26,167,5,YAV2104xYAV2105_005_13_rigid_003003.tif,0.1296,2.0
0,5,1,-146,1524.0,60.911260800750355,0.8475087000940935,1,4,7,2,-146,1113.0,43.77103110769676,0.6620799434101835,2,2,0.4083473369444732,0.8388248390815951,25,51,48.51623170965993,4.000403040111474,False,5,146,7,YAV2104xYAV2105_005_14_rigid_003005.tif,0.1296,2.0
1,11,1,-146,1306.0,48.76797109658369,0.7043145254775743,2,3,7,2,-146,1113.0,43.77103110769676,0.6620799434101835,2,2,0.6866542199436928,0.8053468699575506,7,38,38.65025406614547,0.8762610647435839,False,5,146,7,YAV2104xYAV2105_005_14_rigid_003005.tif,0.1296,2.0
0,8,1,-153,1529.0,56.76027164402735,0.7948280953716274,0,2,9,2,-153,1283.0,47.36739841368131,0.6797920775131145,2,1,1.321737483465483,0.5379964270818975,13,54,39.81437803947518,2.2450421621525987,False,12,153,9,YAV2104xYAV2105_005_14_rigid_003008.tif,0.1296,2.0
0,6,1,-147,1271.0,46.137350480663336,0.6433534996558136,1,2,3,2,-147,1596.0,54.524457369827445,0.7281497113175176,1,1,0.046138469095530876,0.603724823148676,30,36,99.80715396408712,53.74530843182807,False,6,147,6,YAV2104xYAV2105_005_14_rigid_003009.tif,0.1296,2.0
1,6,1,-147,1271.0,46.137350480663336,0.6433534996558136,1,2,10,2,-147,1594.0,60.891636516928806,0.8330561269093306,1,3,0.51380163679642,0.6103883944370052,54,23,64.81687059990813,17.108104487245207,False,6,147,6,YAV2104xYAV2105_005_14_rigid_003009.tif,0.1296,2.0
0,28,1,-149,874.0,37.05188852889568,0.5765856749860078,1,2,25,2,-163,992.0,41.94907481451014,0.6900191963973368,1,2,1.5124949189107904,1.365934091461502,44,16,31.50320938741216,0.8835826355010349,False,28,169,28,YAV2104xYAV2105_005_15_rigid_004002.tif,0.1296,2.0
1,28,1,-149,874.0,37.05188852889568,0.5765856749860078,1,2,26,2,-163,1028.0,44.466900964600164,0.7394636776571167,1,1,0.5402084796692712,0.061652524172612466,35,28,59.06490821321069,20.23004628919752,False,28,169,28,YAV2104xYAV2105_005_15_rigid_004002.tif,0.1296,2.0
0,42,1,-149,1017.0,39.31455544728944,0.5398641603212417,3,1,37,2,-162,922.0,36.43355947655914,0.4520247658244098,2,3,0.24613763623611096,0.43820914791159593,57,25,39.669042277969794,2.234625122224805,True,80,221,42,YAV2104xYAV2105_005_15_rigid_004005.tif,0.1296,2.0
1,39,1,-159,850.0,34.86688208647691,0.4378563795842746,3,4,37,2,-162,922.0,36.43355947655914,0.4520247658244098,2,3,0.6447309875674447,1.111970607752794,53,11,33.97796666411301,3.25358328247694,False,80,221,37,YAV2104xYAV2105_005_15_rigid_004005.tif,0.1296,2.0
2,42,1,-149,1017.0,39.31455544728944,0.5398641603212417,3,1,37,2,-162,922.0,36.43355947655914,0.4520247658244098,2,3,0.24613763623611096,0.43820914791159593,57,25,39.669042277969794,2.234625122224805,True,80,221,37,YAV2104xYAV2105_005_15_rigid_004005.tif,0.1296,2.0
3,43,1,-149,1150.0,40.30679018904267,0.42659027516798653,2,3,37,2,-162,922.0,36.43355947655914,0.4520247658244098,2,3,0.09098514188939255,0.2174076182894109,31,32,38.67895529904271,1.3594488885689364,False,80,221,37,YAV2104xYAV2105_005_15_rigid_004005.tif,0.1296,2.0
0,31,1,-179,1292.0,47.28676079539866,0.6688659312202923,2,1,25,2,-195,1037.0,39.75824357794214,0.53522046667194,1,3,1.2316426960833873,0.6710765042256197,47,7,33.853515587753556,0.7074526830172475,True,67,208,31,YAV2104xYAV2105_005_16_rigid_003001.tif,0.1296,2.0
1,27,1,-189,795.0,34.93667734380782,0.5503262302877413,5,3,25,2,-195,1037.0,39.75824357794214,0.53522046667194,1,3,0.6847725039457151,0.2055305262656275,23,28,41.49620907744062,5.494552996692687,False,67,208,25,YAV2104xYAV2105_005_16_rigid_003001.tif,0.1296,2.0
2,31,1,-179,1292.0,47.28676079539866,0.6688659312202923,2,1,25,2,-195,1037.0,39.75824357794214,0.53522046667194,1,3,1.2316426960833873,0.6710765042256197,47,7,33.853515587753556,0.7074526830172475,True,67,208,25,YAV2104xYAV2105_005_16_rigid_003001.tif,0.1296,2.0
3,32,1,-179,1092.0,39.63977872171262,0.454804557306125,4,3,25,2,-195,1037.0,39.75824357794214,0.53522046667194,1,3,0.12527947014780771,0.7987654916628739,58,22,47.545305273330015,8.765857528473576,False,67,208,25,YAV2104xYAV2105_005_16_rigid_003001.tif,0.1296,2.0
0,6,1,-219,1335.0,48.62500913931484,0.6893628506258553,1,3,36,2,-189,1379.0,50.00190384397073,0.7078788375674964,1,5,0.6924210869594134,1.255232893700374,52,12,64.59805159415686,26.585264596586573,False,78,219,36,YAV2104xYAV2105_005_16_rigid_003002.tif,0.1296,2.0
1,20,1,-219,1352.0,50.950903977527325,0.7426412857046427,3,4,36,2,-189,1379.0,50.00190384397073,0.7078788375674964,1,5,0.7519517956717477,0.1257171755948101,8,28,91.01977945250941,45.13121449216,False,78,219,36,YAV2104xYAV2105_005_16_rigid_003002.tif,0.1296,2.0
2,30,1,-198,1009.0,38.348972205769954,0.449448109403958,4,1,36,2,-189,1379.0,50.00190384397073,0.7078788375674964,1,5,0.7387347137456421,1.5469924298179807,36,45,48.73906903663908,9.646969164204139,False,78,219,36,YAV2104xYAV2105_005_16_rigid_003002.tif,0.1296,2.0
