,p_id,p_f_type,p_start,p_area,p_axis,p_eccentricity,p_neighbor_same,p_neighbor_diff,m_id,m_f_type,m_start,m_area,m_axis,m_eccentricity,m_neighbor_same,m_neighbor_diff,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
5,21,1,-118,613.0,31.293555915132522,0.6011354237455293,3,5,42,2,-103,541.0,29.007637600517842,0.5675569435072602,6,4,1.4998991429761581,0.28537609271037256,44,27,49.94408826677871,23.33662004218363,False,15,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
6,24,1,-118,503.0,26.998593681938726,0.47341161887719446,2,5,42,2,-103,541.0,29.007637600517842,0.5675569435072602,6,4,0.3995595181302562,0.20638786624757843,4,32,29.16036649192141,2.004454741220212,True,15,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
7,27,1,-118,596.0,30.533994904376307,0.5775983321883291,1,5,42,2,-103,541.0,29.007637600517842,0.5675569435072602,6,4,0.07720247295356586,0.17972168718792741,29,2,42.18372252433102,11.355469968885513,False,15,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
8,44,1,-103,400.0,25.528212261882587,0.6172420266044387,2,4,42,2,-103,541.0,29.007637600517842,0.5675569435072602,6,4,0.9938473171253027,1.5689070111182373,10,45,53.060555048064586,30.989594797758723,False,15,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
0,14,1,-138,530.0,32.085972085574234,0.752914629458651,2,2,23,2,-45,418.0,26.77275549948604,0.663428630595774,2,2,0.9488923237289717,1.556858512899467,10,45,21.87348164167919,1.4142710447713818,False,93,138,14,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
1,14,1,-138,530.0,32.085972085574234,0.752914629458651,2,2,24,2,-45,446.0,26.6801229535129,0.5864005400616688,1,1,0.7904543371801243,0.4844009282835193,21,54,30.10819424523278,3.096094814087366,True,93,138,14,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
2,14,1,-138,530.0,32.085972085574234,0.752914629458651,2,2,24,2,-45,446.0,26.6801229535129,0.5864005400616688,1,1,0.7904543371801243,0.4844009282835193,21,54,30.10819424523278,3.096094814087366,True,93,138,24,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003011.tif,0.1944,3.0
0,23,1,-46,598.0,36.31613996786544,0.8117186372583126,2,1,20,2,-46,627.0,35.463323902806664,0.7678490351781893,0,4,0.9069987312343918,1.1908101466013878,10,42,24.696797317284595,2.236522580591308,True,0,46,23,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
1,15,1,-46,682.0,35.31684820419783,0.7130040928858284,1,1,20,2,-46,627.0,35.463323902806664,0.7678490351781893,0,4,0.6624833973388737,0.6238124445352309,36,23,41.77333330913754,10.981747652072057,False,0,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
2,18,1,-46,732.0,41.905558507135936,0.8441174502607709,1,1,20,2,-46,627.0,35.463323902806664,0.7678490351781893,0,4,0.3258963447401171,0.744607411118952,26,8,42.36142690883189,10.016519860322425,False,0,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
3,23,1,-46,598.0,36.31613996786544,0.8117186372583126,2,1,20,2,-46,627.0,35.463323902806664,0.7678490351781893,0,4,0.9069987312343918,1.1908101466013878,10,42,24.696797317284595,2.236522580591308,True,0,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
4,24,1,-46,659.0,34.174198573880425,0.6926893484421311,1,3,20,2,-46,627.0,35.463323902806664,0.7678490351781893,0,4,1.1392506058061542,0.3614352586679295,41,4,61.51971691056905,31.78715758716744,False,0,46,20,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004004.tif,0.1944,3.0
0,17,1,-57,629.0,36.44549340377008,0.7941900077031459,1,3,10,2,-57,428.0,25.83238834777495,0.571130357244259,2,1,0.09230033745443655,0.3499801344612199,1,33,39.10258421943302,8.219161737892593,True,0,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
1,17,1,-57,629.0,36.44549340377008,0.7941900077031459,1,3,18,2,-57,668.0,34.43286996597865,0.6932323111318156,1,2,0.943078009223548,0.41225501457883773,40,25,25.20811207226467,2.214068820929576,False,0,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
2,17,1,-57,629.0,36.44549340377008,0.7941900077031459,1,3,23,2,-57,496.0,31.222855881659356,0.7571205300479871,1,4,0.40128555030365165,0.3729031621601323,34,4,70.97028441937921,39.47872848636793,False,0,57,17,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
3,17,1,-57,629.0,36.44549340377008,0.7941900077031459,1,3,10,2,-57,428.0,25.83238834777495,0.571130357244259,2,1,0.09230033745443655,0.3499801344612199,1,33,39.10258421943302,8.219161737892593,True,0,57,10,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
0,11,1,-58,722.0,41.018960235214244,0.8282284991302333,5,2,16,2,-58,718.0,39.52034267978644,0.8065684647213878,0,4,0.1546341156294888,0.1785391984266749,30,2,74.68727491526377,37.4786886289064,False,0,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
1,14,1,-58,526.0,31.7441117148283,0.7458061444259279,3,2,16,2,-58,718.0,39.52034267978644,0.8065684647213878,0,4,0.29767780045900327,0.9305049566586824,33,10,30.973787264937105,3.0358499159949606,False,0,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
2,18,1,-58,679.0,35.45063656391831,0.7239171253327182,3,1,16,2,-58,718.0,39.52034267978644,0.8065684647213878,0,4,0.5600324283212104,1.3808986177202813,6,43,26.449799521484273,1.351572273588514,False,0,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
3,20,1,-58,645.0,33.236182002477165,0.6672499475925172,4,1,16,2,-58,718.0,39.52034267978644,0.8065684647213878,0,4,0.22523413642350443,0.5999118739201723,32,53,81.15402251401659,48.11862547180091,False,0,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
0,10,1,-80,492.0,28.863459846314075,0.65353519147533,4,3,13,2,-80,518.0,30.827656641318647,0.7101380834781041,3,4,1.1997793819187068,0.6118503892655229,48,24,39.88424046113942,14.154626194465774,False,13,80,10,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
1,10,1,-80,492.0,28.863459846314075,0.65353519147533,4,3,22,2,-67,506.0,27.520387647665473,0.5139505706381605,1,2,0.6179708599583003,0.48065459093203705,24,5,34.6799595474645,6.27152186740705,False,13,80,10,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
2,10,1,-80,492.0,28.863459846314075,0.65353519147533,4,3,23,2,-67,361.0,22.19804156818784,0.34488710553133317,2,3,0.06841162607290441,1.3482016308232934,31,13,24.464763149193356,0.9254822409597495,True,13,80,10,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
3,10,1,-80,492.0,28.863459846314075,0.65353519147533,4,3,23,2,-67,361.0,22.19804156818784,0.34488710553133317,2,3,0.06841162607290441,1.3482016308232934,31,13,24.464763149193356,0.9254822409597495,True,13,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
4,11,1,-80,498.0,28.681455790843227,0.6337541450955141,4,2,23,2,-67,361.0,22.19804156818784,0.34488710553133317,2,3,1.1656229825937805,0.5575293119593705,41,6,45.94647114981697,22.50621889208496,False,13,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
5,14,1,-80,503.0,26.853733918879524,0.45459652293038716,3,4,23,2,-67,361.0,22.19804156818784,0.34488710553133317,2,3,1.0007894797169627,0.0,20,0,24.37295536480561,2.121487687720472,False,13,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
0,16,1,-120,557.0,30.331475312519604,0.631800385092589,5,1,45,2,-63,512.0,27.293685528730965,0.4726803161436157,2,6,0.5321348448105545,0.1959658152194664,24,2,26.9548932950991,1.2496165296969324,True,57,120,16,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
1,11,1,-120,523.0,29.284127205261253,0.6248802519689088,5,4,45,2,-63,512.0,27.293685528730965,0.4726803161436157,2,6,0.9973146173803658,0.948826760935561,50,9,43.49805755710828,19.095096261938664,False,57,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
2,12,1,-120,626.0,37.04219929603493,0.809893730067341,3,2,45,2,-63,512.0,27.293685528730965,0.4726803161436157,2,6,1.3284323855677558,1.1788609846190723,46,18,24.951414644314646,2.0113002204471155,False,57,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
3,16,1,-120,557.0,30.331475312519604,0.631800385092589,5,1,45,2,-63,512.0,27.293685528730965,0.4726803161436157,2,6,0.5321348448105545,0.1959658152194664,24,2,26.9548932950991,1.2496165296969324,True,57,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
4,19,1,-120,567.0,30.409878890435092,0.6217258491896812,3,3,45,2,-63,512.0,27.293685528730965,0.4726803161436157,2,6,0.4487751878504067,0.8262722171527224,55,38,40.82372241409629,13.20312268942454,False,57,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
5,32,1,-110,591.0,32.79492921387072,0.7107513467956664,5,3,45,2,-63,512.0,27.293685528730965,0.4726803161436157,2,6,0.2303378226637509,0.06075078241461629,27,59,122.3757017553023,92.78034460850309,False,57,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
6,34,1,-109,490.0,27.36925868608604,0.5470484318952069,5,2,45,2,-63,512.0,27.293685528730965,0.4726803161436157,2,6,1.2881781658065643,0.9857139294661499,18,50,84.15543869874138,61.17255471283663,False,57,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
0,14,1,-86,478.0,29.2847240056158,0.7030347437912428,5,1,32,2,-70,431.0,23.65551607840311,0.1553560233046554,1,6,0.9234663731687371,1.1824790513989638,50,19,24.17800594768371,0.7623983317158934,True,16,86,14,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
1,11,1,-86,648.0,32.48714149847678,0.6216461533675811,3,2,32,2,-70,431.0,23.65551607840311,0.1553560233046554,1,6,0.37540168910240546,1.1193845767818584,26,11,36.979641551293604,10.180939987440745,False,16,86,32,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
2,13,1,-86,649.0,32.587471077547775,0.6245124013780115,1,2,32,2,-70,431.0,23.65551607840311,0.1553560233046554,1,6,1.5362487522821002,0.5583208083211905,45,6,55.575734632715815,30.49844048563218,False,16,86,32,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
3,14,1,-86,478.0,29.2847240056158,0.7030347437912428,5,1,32,2,-70,431.0,23.65551607840311,0.1553560233046554,1,6,0.9234663731687371,1.1824790513989638,50,19,24.17800594768371,0.7623983317158934,True,16,86,32,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
4,15,1,-86,436.0,26.17169328300337,0.5822332085773679,3,1,32,2,-70,431.0,23.65551607840311,0.1553560233046554,1,6,0.8223174471438468,0.024164941670280715,8,30,24.9396853571264,2.046088859793228,False,16,86,32,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
