,p_id,p_f_type,p_start,p_area,p_axis,p_eccentricity,p_neighbor_same,p_neighbor_diff,m_id,m_f_type,m_start,m_area,m_axis,m_eccentricity,m_neighbor_same,m_neighbor_diff,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
0,9,1,-170,1246.0,46.74390512377915,0.6712409001543658,0,1,18,2,-170,1465.0,51.5007402144238,0.6946031349272895,1,2,0.31067970095279884,0.32269323030726316,33,27,95.47750981815231,47.07603487957512,False,9,170,18,YAV2104xYAV2105_005_01_rigid_003003.tif,0.1296,2.0
1,10,1,-170,1925.0,61.704859210657816,0.7595237927943915,0,2,18,2,-170,1465.0,51.5007402144238,0.6946031349272895,1,2,0.7194981747012479,0.23646397453156576,52,33,108.81231486417389,59.41265529400814,False,9,170,18,YAV2104xYAV2105_005_01_rigid_003003.tif,0.1296,2.0
0,5,1,-194,1579.0,51.107371798382154,0.6320037010826463,0,3,6,2,-194,1019.0,42.824811082699334,0.6983152964319935,2,1,1.3853991998223711,0.29377534936137284,16,56,68.96950275906164,26.00325773380095,False,33,194,6,YAV2104xYAV2105_005_05_rigid_003008.tif,0.1296,2.0
0,16,1,-237,1235.0,45.19292510106346,0.633107292931819,1,3,8,2,-237,1150.0,45.40376300781999,0.6993916531530868,2,2,1.0183576530619733,0.1387347289796197,10,31,75.95360338542642,32.450381776825544,False,76,237,16,YAV2104xYAV2105_005_05_rigid_004004.tif,0.1296,2.0
1,16,1,-237,1235.0,45.19292510106346,0.633107292931819,1,3,11,2,-237,1007.0,42.31922235298818,0.6921992345858768,2,2,1.5667002796523186,0.7998755932853516,15,38,38.53429757606026,4.269538046580637,False,76,237,16,YAV2104xYAV2105_005_05_rigid_004004.tif,0.1296,2.0
2,16,1,-237,1235.0,45.19292510106346,0.633107292931819,1,3,15,2,-237,1650.0,59.135789574663264,0.7939275766112144,2,3,0.290081155298644,0.4616324510699079,27,5,67.25302529080868,18.674341537713016,False,76,237,16,YAV2104xYAV2105_005_05_rigid_004004.tif,0.1296,2.0
0,15,1,-204,1207.0,43.22349224277626,0.5648072994203969,1,2,6,2,-215,1376.0,46.51859339493509,0.5785439267761672,1,1,1.1542203423876014,0.6455073212126976,11,36,50.35675722638714,9.268191102042787,False,54,215,15,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
1,15,1,-204,1207.0,43.22349224277626,0.5648072994203969,1,2,7,2,-215,1395.0,49.60708378694278,0.6828579350791042,1,2,0.8636390454514564,0.9129394241816886,21,50,43.64665886197395,1.0006539791785196,True,54,215,15,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
2,14,1,-204,1227.0,46.913677857913655,0.699252087499086,1,1,7,2,-215,1395.0,49.60708378694278,0.6828579350791042,1,2,1.549741188368336,1.028251510082872,15,39,35.18606699235162,0.7559095413212121,False,54,215,7,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
3,15,1,-204,1207.0,43.22349224277626,0.5648072994203969,1,2,7,2,-215,1395.0,49.60708378694278,0.6828579350791042,1,2,0.8636390454514564,0.9129394241816886,21,50,43.64665886197395,1.0006539791785196,True,54,215,7,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
