,p_id,p_f_type,p_start,p_area,p_axis,p_eccentricity,p_neighbor_same,p_neighbor_diff,m_id,m_f_type,m_start,m_area,m_axis,m_eccentricity,m_neighbor_same,m_neighbor_diff,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
5,21,1,-118,619.0,31.549330754245045,0.6078294851355049,3,5,42,2,-103,579.0,31.039956126366135,0.6402883901154311,6,3,1.4886307813554795,0.053105164709443375,44,29,50.7330212194011,22.652303896054217,False,37,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
6,24,1,-118,496.0,26.52015266691394,0.43527303984011445,2,5,42,2,-103,579.0,31.039956126366135,0.6402883901154311,6,3,0.21242534208639674,0.6390816979352913,2,36,29.488820890742563,2.4339270700674573,True,37,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
7,27,1,-118,556.0,29.939201214857224,0.6077514326450063,2,5,42,2,-103,579.0,31.039956126366135,0.6402883901154311,6,3,0.07338204740133047,0.37441479379618414,29,4,42.34836647947004,11.293680676399168,False,37,118,42,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_003010.tif,0.1944,3.0
0,24,1,-119,518.0,29.794711651808456,0.6630322583095548,3,3,15,2,-132,652.0,35.87423258616684,0.7611013587575447,2,2,1.4573890879062974,1.0581339178559914,45,19,23.71014804086421,1.4428757237532657,False,51,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
1,24,1,-119,518.0,29.794711651808456,0.6630322583095548,3,3,18,2,-132,615.0,35.508290118591496,0.7813062333062308,3,1,1.0545876769187128,0.5492030234548237,40,6,42.28553632554258,16.273756515451844,False,51,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
2,24,1,-119,518.0,29.794711651808456,0.6630322583095548,3,3,19,2,-130,370.0,24.427316870262924,0.6018010365838431,3,2,0.7446969293090904,0.8277668368986648,37,9,25.149741502096543,2.1331132074559047,True,51,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
3,24,1,-119,518.0,29.794711651808456,0.6630322583095548,3,3,19,2,-130,370.0,24.427316870262924,0.6018010365838431,3,2,0.7446969293090904,0.8277668368986648,37,9,25.149741502096543,2.1331132074559047,True,51,132,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
4,26,1,-117,417.0,24.871194381658793,0.5065362303561056,3,4,19,2,-130,370.0,24.427316870262924,0.6018010365838431,3,2,0.6221643265665925,0.9285871950804494,6,21,25.56786242976369,2.6346120027204405,False,51,132,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
0,19,1,-88,563.0,29.94410985660773,0.594622008138974,2,3,6,2,-112,508.0,32.41730399495952,0.7803221467241445,6,3,0.061034597547529046,0.7523188733074084,59,22,43.034565268329665,14.376169345905394,False,31,112,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
1,19,1,-88,563.0,29.94410985660773,0.594622008138974,2,3,9,2,-112,582.0,35.09948085867053,0.7935585218752238,4,3,0.3552224345275663,1.5401602354121746,56,14,24.899588912159818,0.7071894943309588,True,31,112,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
